,YEAR_WEEK,BRAND,alex_SPEND,fiona_SPEND,jack_SPEND,laura_SPEND,lisa_SPEND,marc_SPEND,mary_SPEND,tom_SPEND,is_last_week,IS_JANUARY,IS_FEBRUARY,IS_MARCH,IS_APRIL,IS_MAY,IS_JUNE,IS_JULY,IS_AUGUST,IS_SEPTEMBER,IS_OCTOBER,IS_NOVEMBER,IS_DECEMBER,TARGET_VOL_SO,PROMOTION_FEATURE
938,202001,gold_plane,0.0,0.0,0.0,6666.666666667,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,54789.2,0.02183023115912546
939,202001,gracious_road,0.0,0.0,1939.8,0.0,1538.461538462,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,27561.6,0.022112621786625295
940,202001,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,22457.4,0.018009400635537225
941,202001,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,6766.1,0.011226519501561347
942,202001,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,80055.2,0.0063366769840731505
943,202001,moistured_bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,87317.7,0.0333283182874689
944,202001,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,5000.9,0.04845637604395552
945,202001,silver_coin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2847.74,0,1,0,0,0,0,0,0,0,0,0,0,0,28637.8,0.001928718019299073
946,202001,viable_line,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,176598.5,0.016705292754391938
947,202001,visitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,212755.3,0.016159211408757753
948,202002,angry_cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,52410.2,0.005180864246485649
949,202002,fast_duck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,501727.6,0.020362351455343142
950,202002,gold_plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,19682.5,0.008735455754743788
951,202002,gracious_road,0.0,0.0,0.0,0.0,0.0,201240.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,12678.5,0.007813390486998409
952,202002,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,14591.9,0.024660372437990505
953,202002,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,3765.1,0.0065149571242336425
954,202002,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,66952.3,0.004043730606344882
955,202002,moistured_bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,32438.9,-0.0009442886864467466
956,202002,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1279.8,0.011358616574087974
957,202002,silver_coin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4306.610001,0,1,0,0,0,0,0,0,0,0,0,0,0,20384.9,0.0017397045060646185
958,202002,viable_line,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,169187.5,0.013262827815446467
959,202002,visitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,141148.4,0.01166730532059255
960,202003,angry_cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,52768.7,0.019309369905485835
961,202003,fast_duck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,380890.1,0.010367401209667875
962,202003,gold_plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,20637.5,0.010589786854449534
963,202003,gracious_road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,25718.9,0.07889618252829439
964,202003,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,14414.8,0.02281496575881449
965,202003,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,3947.5,0.005713987141193574
966,202003,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,66533.1,0.0028797165699446163
967,202003,moistured_bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,32050.0,0.0006097086127376363
968,202003,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1349.7,0.008365744757942977
969,202003,silver_coin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2856.15,0,1,0,0,0,0,0,0,0,0,0,0,0,20995.4,0.002492467757608936
970,202003,viable_line,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,155855.0,0.013202897584166583
971,202003,visitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,174541.9,0.025180585999054043
972,202004,angry_cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,53488.0,0.030712095919943047
973,202004,fast_duck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,353962.2,0.008088461763857045
974,202004,gold_plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,20792.6,0.009124676587705391
975,202004,gracious_road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.43,0,1,0,0,0,0,0,0,0,0,0,0,0,17329.0,0.050621432359415006
976,202004,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,15069.4,0.03056893930342468
977,202004,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,4129.9,0.002590850566692945
978,202004,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,66094.2,0.001450795543463749
979,202004,moistured_bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,31151.7,-0.00035268423553895626
980,202004,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1503.9,0.006447250513983651
981,202004,silver_coin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,21391.1,0.0021305716597757743
982,202004,viable_line,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,122662.1,-0.001125375741747804
983,202004,visitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,165710.4,0.017486185941889512
984,202005,angry_cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,53403.7,0.02194669991161812
985,202005,fast_duck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,355131.9,0.005986451124310131
986,202005,gold_plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,24954.1,0.03627991416990019
987,202005,gracious_road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1391.48,0,1,0,0,0,0,0,0,0,0,0,0,0,13293.7,0.0226890898496425
988,202005,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,15662.7,0.025440796797045487
989,202005,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,4422.7,0.0037549767089971268
990,202005,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,68992.9,0.001421269105304429
991,202005,moistured_bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,32314.5,0.002245307319641097
992,202005,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1642.8,0.018250350987304476
993,202005,silver_coin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,22713.5,0.0014060232579230605
994,202005,viable_line,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,130683.9,-0.00018945408544852055
995,202005,visitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,153589.1,0.0102876633404752
996,202006,angry_cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,52048.0,0.008891048752505477
997,202006,fast_duck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,359664.0,0.0029015274364942367
998,202006,gold_plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,23304.1,0.013247079983820746
999,202006,gracious_road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.07,0,0,1,0,0,0,0,0,0,0,0,0,0,14690.4,0.03893929274729707
1000,202006,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,15574.5,0.01898501259367833
1001,202006,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,4389.5,0.0041531664573340125
1002,202006,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,71772.0,0.0015019042555411352
1003,202006,moistured_bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,36264.8,0.002270380416550726
1004,202006,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,3247.3,0.02892781181709181
1005,202006,silver_coin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,23686.2,0.0028360197027286842
1006,202006,viable_line,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,172478.4,0.01962785713617488
1007,202006,visitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,147112.2,0.0075967703899161056
1008,202007,angry_cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,51301.1,0.0029416710073397446
1009,202007,fast_duck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,349089.8,-8.181084546687698e-06
1010,202007,gold_plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,22536.5,0.009080904896478762
1011,202007,gracious_road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.02,0,0,1,0,0,0,0,0,0,0,0,0,0,15785.5,0.034042754921174825
1012,202007,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,17073.6,0.01517817604196061
1013,202007,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,5151.7,0.006383337477351007
1014,202007,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,81605.1,0.008329485653823526
1015,202007,moistured_bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,36835.9,0.0012386004231281949
1016,202007,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1839.8,0.0119457231944706
1017,202007,silver_coin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,23652.1,0.0008897658966620587
1018,202007,viable_line,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,149056.5,0.013015894301113445
1019,202007,visitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,144934.3,0.0034277818456836862
1020,202008,angry_cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,55256.9,0.006674055605017424
1021,202008,fast_duck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,351207.4,-0.0005721202812632435
1022,202008,gold_plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,22525.2,0.010484991478681358
1023,202008,gracious_road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191.52,0,0,1,0,0,0,0,0,0,0,0,0,0,12670.9,0.018425839260745057
1024,202008,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,38536.9,0.06532894386367938
1025,202008,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,4985.5,0.0032314383516494965
1026,202008,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,77928.9,0.006518447706090397
1027,202008,moistured_bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,33674.0,0.0027332670551787007
1028,202008,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1604.7,0.006055591202684547
1029,202008,silver_coin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,22273.1,3.361622687119386e-05
1030,202008,viable_line,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,125304.9,-0.0015537098834603098
1031,202008,visitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,226255.4,0.01808855480086793
1032,202009,angry_cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,54615.1,0.004205318910543322
1033,202009,fast_duck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,362100.7,-0.0005571763032240321
1034,202009,gold_plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,23558.4,0.010534240266791143
1035,202009,gracious_road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.48,0,0,1,0,0,0,0,0,0,0,0,0,0,16800.9,0.04413817455784673
1036,202009,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,26975.8,0.0487916134063949
1037,202009,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,5150.2,0.0036143570986366187
1038,202009,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,74329.8,0.0005332823916842609
1039,202009,moistured_bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,34302.9,0.004101070568640058
1040,202009,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1820.7,0.00990789315346603
1041,202009,silver_coin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,23110.3,0.0003851986363022503
1042,202009,viable_line,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,129477.5,0.0004967347710986057
1043,202009,visitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,177553.6,0.008125703405392159
1044,202010,angry_cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,67775.6,0.012752672039807398
1045,202010,fast_duck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,373124.5,0.003287313807282206
1046,202010,gold_plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,24915.0,0.016029993053448603
1047,202010,gracious_road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0,0,0,1,0,0,0,0,0,0,0,0,0,13521.3,0.016953748995536574
1048,202010,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,16938.4,0.021668795637245757
1049,202010,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,4794.8,0.00620179776943759
1050,202010,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,74459.0,0.0012166852208393747
1051,202010,moistured_bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2622.859999,0,0,0,1,0,0,0,0,0,0,0,0,0,37268.7,0.0014784457702535286
1052,202010,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1683.9,0.009112196710064434
1053,202010,silver_coin,0.0,0.0,0.0,0.0,0.0,232537.0,0.0,14370.39,0,0,0,1,0,0,0,0,0,0,0,0,0,32956.8,0.010971541287450523
1054,202010,viable_line,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,131546.1,-0.003636209239598276
1055,202010,visitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,163331.7,0.020194376889649583
1056,202011,angry_cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,58148.1,0.006246330879209144
1057,202011,fast_duck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,398189.3,0.0020470916993457627
1058,202011,gold_plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,27008.3,0.013337879885477213
1059,202011,gracious_road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0,0,0,1,0,0,0,0,0,0,0,0,0,19234.3,0.015610116538995545
1060,202011,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,16479.5,0.010011284985586589
1061,202011,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,4843.8,0.0012365513463743227
1062,202011,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,80097.0,0.000854204589783592
1063,202011,moistured_bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2377.14,0,0,0,1,0,0,0,0,0,0,0,0,0,38048.0,0.00023512282369254412
1064,202011,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1856.4,0.009233351590006319
1065,202011,silver_coin,0.0,0.0,12399.99,0.0,0.0,103498.0,0.0,27062.729998,0,0,0,1,0,0,0,0,0,0,0,0,0,64446.5,0.039352802483638864
1066,202011,viable_line,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,133879.4,-0.0029514756034823278
1067,202011,visitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3933.67,0,0,0,1,0,0,0,0,0,0,0,0,0,193608.6,0.017954517720642216
1068,202012,angry_cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,44479.2,0.0043004773235960705
1069,202012,fast_duck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,371706.8,-0.00032033925175501185
1070,202012,gold_plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,27564.7,0.008369772478935934
1071,202012,gracious_road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,9603.9,0.02775100365862906
1072,202012,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,13105.8,0.016799794907182884
1073,202012,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,4007.1,-0.010243627468625177
1074,202012,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,99520.3,0.00756015002920763
1075,202012,moistured_bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624.35,0,0,0,1,0,0,0,0,0,0,0,0,0,28701.2,0.0003025814020200395
1076,202012,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,2111.3,0.0076766920023269335
1077,202012,silver_coin,0.0,0.0,21335.02,0.0,0.0,0.0,0.0,31428.96,0,0,0,1,0,0,0,0,0,0,0,0,0,35644.6,0.01923935423986811
1078,202012,viable_line,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,130705.1,0.00853984928251037
1079,202012,visitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14385.789999,0,0,0,1,0,0,0,0,0,0,0,0,0,156420.8,0.011101981044845432
1080,202013,angry_cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,42913.6,-0.0002807138266050892
1081,202013,fast_duck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,340837.5,-0.0008421507955580251
1082,202013,gold_plane,0.0,0.0,0.0,4571.428571429,0.0,0.0,0.0,4815.06,0,0,0,1,0,0,0,0,0,0,0,0,0,25967.2,0.00956228055865335
1083,202013,gracious_road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,7652.4,0.026476352460360595
1084,202013,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,12119.6,0.018904316538323706
1085,202013,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,4387.7,-0.0037745016893713738
1086,202013,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,86507.0,0.005208751852648797
1087,202013,moistured_bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,25101.3,0.0008665495104803562
1088,202013,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,2170.3,0.00994961119601634
1089,202013,silver_coin,0.0,0.0,16242.69,0.0,0.0,0.0,0.0,8387.03,0,0,0,1,0,0,0,0,0,0,0,0,0,24047.7,-0.0026524769900542187
1090,202013,viable_line,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,131904.7,0.010017259071608522
1091,202013,visitor,0.0,0.0,3004.282160531,0.0,0.0,0.0,751.371161452,13066.12,0,0,0,1,0,0,0,0,0,0,0,0,0,138268.4,0.0074736764827299075
1092,202014,angry_cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,48659.9,0.003686273652862593
1093,202014,fast_duck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,372935.8,0.0033557909119035275
1094,202014,gold_plane,0.0,0.0,0.0,6400.0,0.0,0.0,0.0,7603.58,0,0,0,0,1,0,0,0,0,0,0,0,0,28829.6,0.01100296405833039
1095,202014,gracious_road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,8249.4,0.017931246736708633
1096,202014,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,12334.3,0.022399666388667028
1097,202014,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,4742.7,-0.004060339906001721
1098,202014,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,78195.0,-3.7020401891166405e-05
1099,202014,moistured_bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,28073.1,0.0036407781357827972
1100,202014,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,2105.5,0.0044482847499732305
