CATEGORY,BRAND,EAN,YEAR_WEEK,DISTRIBUTION_CODE,SALES_SO,VOLUME_SO,SALES_SO_PROMO,VOLUME_SO_PROMO,sales_non_promo,volume_non_promo,,
joy,fast_duck,,202113,hyper_top,11013052,529535.8,3977124.8,195803.7,20.79755892,20.31179595,20.66642834,
joy,lully,,202114,hyper_top,1861467.6,95700.9,551384.7,28978,,,,
joy,fast_duck,,202114,hyper_top,8202438,391909.6,812577.8,39484.6,20.92941331,20.57961332,20.89739686,
joy,lully,,202115,hyper_top,1796136.6,92044.5,522953.7,27305.1,,,,
joy,fast_duck,,202115,hyper_top,8760211,418311.1,732841.4,35540,20.94185643,20.62018571,20.91666716,
joy,lully,,202116,hyper_top,1797190.5,91966.6,551705.3,28909.6,,,,
joy,fast_duck,,202116,hyper_top,10083830,483413.5,3247322,158871.1,20.85963673,20.43997933,20.75583316,
joy,lully,,202117,hyper_top,1679944.6,86131.9,714613.4,37463.6,,,,
joy,fast_duck,,202117,hyper_top,8931335,428521.9,2576121.5,126568.1,20.84219033,20.35363966,20.73079411,
joy,lully,,202118,hyper_top,1941979.6,98943.3,413010,21433.5,,,,
joy,fast_duck,,202118,hyper_top,10715012,515255.1,1090358.9,55454.2,20.79554768,19.66233216,20.68543635,
joy,lully,,202119,hyper_top,1895939.5,96753.8,261622.2,13871.8,,,,
joy,fast_duck,,202119,hyper_top,10900502,523547.1,1546367.1,76981.6,20.82048014,20.08748974,20.72651832,
joy,lully,,202120,hyper_top,1758999.3,89782.4,195496.3,10415.2,,,,
joy,fast_duck,,202120,hyper_top,10350696,497309.6,1461509.8,72015.6,20.81338466,20.29435011,20.74773047,
joy,lully,,202121,hyper_top,1730391.5,87959.5,165617.5,8579.3,,,,
joy,fast_duck,,202121,hyper_top,15664675,761017.1,6657181,330024,20.5838673,20.17180872,20.4592256,
joy,lully,,202122,hyper_top,1828112.3,92845.7,233730,11986.2,,,,
joy,fast_duck,,202122,hyper_top,12839410,618697.7,2932456.8,144496.2,20.75231571,20.29435238,20.66560909,
joy,lully,,202123,hyper_top,2351035.5,119475.5,668971.6,34114,,,,
joy,fast_duck,,202123,hyper_top,10521078,505298,1317552.1,65483.9,20.82153106,20.12024482,20.74107483,
joy,lully,,202124,hyper_top,2112844,107261.3,325262.7,16686.8,,,,
joy,fast_duck,,202124,hyper_top,11392609,548099.6,2804339.8,138650.2,,,,
joy,lully,,202125,hyper_top,1745353.6,88582.3,91110.3,4711.2,,,,
joy,fast_duck,,202125,hyper_top,10015204,480520.6,2459912,120979.5,,,,
joy,lully,,202126,hyper_top,3201805.3,164500,1767278.8,91994.4,,,,
joy,fast_duck,,202126,hyper_top,9949220,476321.7,1142915.5,55897.5,,,,
sadness,precious_liquid,,201827,hyper_top,977498.3,26872.3,84122.6,2443.7,36.37568425,34.42427467,,
sadness,precious_liquid,,201828,hyper_top,1078569.9,29423.7,66317.5,1865.2,36.65650139,35.55516835,,
sadness,precious_liquid,,201829,hyper_top,879613.6,24083.6,49796.3,1400,36.52334369,35.56878571,,
sadness,precious_liquid,,201830,hyper_top,929637.3,25296,121021,3091.5,36.75036765,39.14636908,,
sadness,precious_liquid,,201831,hyper_top,989039.4,26821.1,133003.4,3507.5,36.87542271,37.9197149,,
sadness,precious_liquid,,201832,hyper_top,916237.9,25443.8,78953.6,2382,36.01026183,33.14592779,,
sadness,precious_liquid,,201833,hyper_top,943819.3,26172,64552.6,1984.5,36.06217714,32.52839506,,
sadness,precious_liquid,,201834,hyper_top,805892.3,22165.1,28369,778.7,36.35861332,36.43123154,,
sadness,precious_liquid,,201835,hyper_top,795522.4,21976.1,41361.7,1247.8,36.19943484,33.14769995,,
sadness,precious_liquid,,201836,hyper_top,928390.4,26364,273786.6,8507.6,35.21432256,32.18141426,,
sadness,precious_liquid,,201837,hyper_top,1082374.3,30549.8,499947.9,14569.7,35.4298326,34.31422061,,
sadness,precious_liquid,,201838,hyper_top,1009698.3,28722.5,425485.4,12800.1,35.15356602,33.24078718,,
sadness,precious_liquid,,201839,hyper_top,979629.2,28099.9,412654.4,12459.4,34.86237318,33.11992552,,
sadness,precious_liquid,,201840,hyper_top,964611.6,27919.8,306828.1,9804.5,34.54937356,31.29461982,,
sadness,precious_liquid,,201841,hyper_top,832197.9,23797,253858,8003.6,34.97070639,31.71797691,,
sadness,precious_liquid,,201842,hyper_top,708966.4,19852.7,133757.5,4258.6,35.71133397,31.40879632,,
sadness,precious_liquid,,201843,hyper_top,721376,19978.2,61717.4,1903.3,36.10815789,32.42652236,,
sadness,precious_liquid,,201844,hyper_top,834211.7,23204.6,108905.3,3490.4,35.95027279,31.20138093,,
sadness,precious_liquid,,201845,hyper_top,826625.2,23234.3,57253.2,1717.4,35.57779662,33.33713753,,
sadness,precious_liquid,,201846,hyper_top,747820.6,20641.5,123417.8,3610.1,36.2289853,34.18680923,,
sadness,precious_liquid,,201847,hyper_top,803076.9,22410.6,177006.8,5272.7,35.83468983,33.57042881,,
sadness,precious_liquid,,201848,hyper_top,1288740,37509.4,555822.3,17482.8,34.35778765,31.79252179,,
sadness,precious_liquid,,201849,hyper_top,1952127.4,57952.8,782530.1,24603,33.68478141,31.80628785,,
sadness,precious_liquid,,201850,hyper_top,3527704,101388.4,2333401.8,68959.9,34.79396065,33.83708213,,
sadness,precious_liquid,,201851,hyper_top,5670539,164446.9,3589374.5,108077.2,34.48249252,33.21120921,,
sadness,precious_liquid,,201852,hyper_top,4260326.5,123037.9,1865126.3,56696.2,34.62613146,32.89684847,,
sadness,precious_liquid,,201901,hyper_top,2817474,78583.5,503286.6,14817.3,35.85325164,33.96614768,,
sadness,precious_liquid,,201902,hyper_top,782901,21739.7,75885.5,2245.8,36.01250247,33.78996349,,
sadness,precious_liquid,,201903,hyper_top,713904.3,19819.5,45510.6,1276.8,36.02029819,35.64426692,,
sadness,precious_liquid,,201904,hyper_top,648085.1,18008.6,30641.4,839,35.98753373,36.52133492,,
sadness,precious_liquid,,201905,hyper_top,631119.8,17332.8,37159.4,1021.9,36.41187806,36.36304922,,
sadness,precious_liquid,,201906,hyper_top,645375.8,17513.3,59566.8,1662.7,36.85061068,35.82534432,,
sadness,precious_liquid,,201907,hyper_top,1001240.9,26767,163953.8,4406,37.40579445,37.21148434,,
sadness,precious_liquid,,201908,hyper_top,661677.8,17951.2,118235.6,3287.7,36.85980882,35.96301366,,
sadness,precious_liquid,,201909,hyper_top,689653.1,18659.1,71442.7,2020.1,36.96068406,35.36592248,,
sadness,precious_liquid,,201910,hyper_top,643449.7,17552.7,38095.2,1077.6,36.65816085,35.3518931,,
sadness,precious_liquid,,201911,hyper_top,663458.1,18040.2,63693.6,1841.7,36.77664882,34.58413422,,
sadness,precious_liquid,,201912,hyper_top,685481.8,18634.1,85453.1,2505.7,36.78641845,34.10348406,,
sadness,precious_liquid,,201913,hyper_top,793380.6,21867.4,133917.5,4023.4,36.28143263,33.28465974,,
sadness,precious_liquid,,201914,hyper_top,796096.3,22005.4,209023.3,6264.7,36.17731557,33.36525293,,
sadness,precious_liquid,,201915,hyper_top,912620.6,25170.4,381169.9,11012.3,36.25769157,34.61310535,,
sadness,precious_liquid,,201916,hyper_top,1059514.9,29079.6,245934.6,7145.3,36.43498879,34.41907268,,
sadness,precious_liquid,,201917,hyper_top,653813.1,17615.2,50256,1410.5,37.1164165,35.62991847,,
sadness,precious_liquid,,201918,hyper_top,688958.5,18508.6,24185.6,633.8,37.22369601,38.15967182,,
sadness,precious_liquid,,201919,hyper_top,719514.7,19132.9,76094.8,1886.3,37.60614962,40.34077294,,
sadness,precious_liquid,,201920,hyper_top,749720.8,20293,176914.9,4800.7,36.9447987,36.8518966,,
sadness,precious_liquid,,201921,hyper_top,963610.7,26171.2,264797.2,7517.8,36.8195077,35.22269813,,
sadness,precious_liquid,,201922,hyper_top,908402.3,24484.5,270482.4,7500.3,37.10111703,36.06287748,,
sadness,precious_liquid,,201923,hyper_top,845320.8,22758.9,260599.3,7307,37.1424278,35.66433557,,
sadness,precious_liquid,,201924,hyper_top,841846,22673.8,155961,4567.4,37.12858012,34.14656041,,
sadness,precious_liquid,,201925,hyper_top,746726.9,20029.6,73950.7,2068.6,37.28116887,35.74915402,,
sadness,precious_liquid,,201926,hyper_top,765259.7,20486.9,55820.8,1608.6,37.35361133,34.70147955,,
sadness,precious_liquid,,201927,hyper_top,931172.4,24936.1,62952.4,1819.1,37.34234303,34.6063438,,
sadness,precious_liquid,,201928,hyper_top,922386.4,24652.3,78626.5,2282.4,37.41583544,34.44904487,,
sadness,precious_liquid,,201929,hyper_top,789528,21197.3,60967.9,1734.3,37.24663047,35.15418324,,
sadness,precious_liquid,,201930,hyper_top,761762.6,20314.1,14561.5,375.4,37.49920499,38.78929142,,
sadness,precious_liquid,,201931,hyper_top,833342.7,22240.7,40143.7,1011.5,37.46926581,39.68729609,,
sadness,precious_liquid,,201932,hyper_top,818109.1,21949.3,58484.1,1641,37.27267384,35.6393053,,
sadness,precious_liquid,,201933,hyper_top,864895.2,23275.5,48212.2,1386.1,37.15903847,34.78262752,,
sadness,precious_liquid,,201934,hyper_top,764811.5,20456.9,15508.6,405.2,37.38648085,38.2739388,,
sadness,precious_liquid,,201935,hyper_top,751125.8,20131,20341.8,544,37.31189707,37.39301471,,
sadness,precious_liquid,,201936,hyper_top,809608.2,21964.1,152851.5,4321.2,36.8605224,35.37246598,,
sadness,precious_liquid,,201937,hyper_top,1018852.1,27379.1,480345.7,13093.7,37.21276813,36.68525321,,
sadness,precious_liquid,,201938,hyper_top,933141.6,25141.5,336684.2,9297.1,37.11558976,36.21389466,,
sadness,precious_liquid,,201939,hyper_top,919337.5,24927.6,304615.5,8479.6,36.88030536,35.92333365,,
sadness,precious_liquid,,201940,hyper_top,794851.2,21546,252596.7,7299.5,36.8908939,34.60465785,,
sadness,precious_liquid,,201941,hyper_top,672359.2,18149.3,51339.1,1483.7,37.04601279,34.60207589,,
sadness,precious_liquid,,201942,hyper_top,643249.3,17228.7,31388.6,850.7,37.33591623,36.89737863,,
sadness,precious_liquid,,201943,hyper_top,644489.6,17179.2,21287.6,572.9,37.5156934,37.15761913,,
sadness,precious_liquid,,201944,hyper_top,697720.2,18552.5,14522.4,369.6,37.60788034,39.29220779,,
sadness,precious_liquid,,201945,hyper_top,852677.8,22939.2,25295.1,709.8,37.17120911,35.63693998,,
sadness,precious_liquid,,201946,hyper_top,668947.8,17843.4,47167,1332.5,37.48992905,35.39737336,,
sadness,precious_liquid,,201947,hyper_top,689044.2,18562.1,116289.7,3288,37.12102618,35.36791363,,
sadness,precious_liquid,,201948,hyper_top,864427.7,23409.2,183078.9,5232.5,36.92683646,34.98880076,,
sadness,precious_liquid,,201949,hyper_top,1580061.9,43753,462617,13447,36.11322424,34.40298951,,
sadness,precious_liquid,,201950,hyper_top,2377355.8,66958.2,1388827.5,40844.8,35.50507331,34.00255357,,
sadness,precious_liquid,,201951,hyper_top,3811696.5,105943,1709982.9,48821.4,35.97874801,35.02527375,,
sadness,precious_liquid,,201952,hyper_top,4378337,120607,1200899.5,33829,36.30251146,35.49911319,,
sadness,precious_liquid,,202001,hyper_top,3290083,87937,506231.3,13652.4,37.41409191,37.08002256,,
sadness,precious_liquid,,202002,hyper_top,679166.9,18204.3,53897.7,1453.1,37.3080481,37.09152846,,
sadness,precious_liquid,,202003,hyper_top,630416.4,16966.6,33642.1,918.9,37.15631889,36.61127435,,
sadness,precious_liquid,,202004,hyper_top,565312.8,15141.4,29713.6,797.7,37.33557003,37.24909114,,
sadness,precious_liquid,,202005,hyper_top,586604,15643.5,19591.9,544.4,37.49825806,35.98806025,,
sadness,precious_liquid,,202006,hyper_top,568619.3,15090.8,29304,797,37.67986455,36.76787955,,
sadness,precious_liquid,,202007,hyper_top,1088242.4,29038.6,239445.7,6754.5,37.47571853,35.44980383,,
sadness,precious_liquid,,202008,hyper_top,707773.7,18996,89770.9,2495.2,37.25909139,35.97743668,,
sadness,precious_liquid,,202009,hyper_top,580352.9,15467.2,20859.3,590.3,37.52152296,35.33677791,,
sadness,precious_liquid,,202010,hyper_top,549791.9,14613.3,22292,619.7,37.62270671,35.97224463,,
sadness,precious_liquid,,202011,hyper_top,542373.3,14587.2,91436.6,2697.5,37.1814536,33.89679333,,
sadness,precious_liquid,,202012,hyper_top,279224.1,7382,52767.9,1558.1,37.82499323,33.86682498,,
sadness,precious_liquid,,202013,hyper_top,307290,8211.2,63313.8,1906.4,37.42327553,33.21118338,,
sadness,precious_liquid,,202014,hyper_top,366503.3,9792.4,49238.6,1464.6,37.42732119,33.61914516,,
sadness,precious_liquid,,202015,hyper_top,512999.8,13713,43172,1256.3,37.40974258,34.36440341,,
sadness,precious_liquid,,202016,hyper_top,378899,9911.9,10561,345.1,38.22667702,30.60272385,,
sadness,precious_liquid,,202017,hyper_top,418816.4,10992,3713.4,118.9,38.10192868,31.2312868,,
sadness,precious_liquid,,202018,hyper_top,426656.8,11148,1147.6,34.3,38.2720488,33.45772595,,
sadness,precious_liquid,,202019,hyper_top,530668.3,13928.7,777.8,24.4,38.09891088,31.87704918,,
sadness,precious_liquid,,202020,hyper_top,768340.4,20376.6,3261.4,85.6,37.70699724,38.10046729,,
sadness,precious_liquid,,202021,hyper_top,846076.1,22555.1,42007.6,1179.2,37.51152068,35.62381275,,
sadness,precious_liquid,,202022,hyper_top,1045732.6,28118.1,320557,9043.5,37.19072768,35.44612152,,
sadness,precious_liquid,,202023,hyper_top,1207733.3,32289,346014.9,9494.1,37.403862,36.44525547,,
sadness,precious_liquid,,202024,hyper_top,875716.8,23351,76214,1989.1,37.50232538,38.31582123,,
sadness,precious_liquid,,202025,hyper_top,947843.2,25399.3,78445,2210,37.31768986,35.49547511,,
sadness,precious_liquid,,202026,hyper_top,903254.7,24426.3,138648.2,4036,36.97877697,34.35287413,,
sadness,precious_liquid,,202027,hyper_top,1037647,27930,106628.4,2945.1,37.15170068,36.20535805,,
sadness,precious_liquid,,202028,hyper_top,988871.1,26577,44700.2,1178.6,37.2077774,37.92652299,,
sadness,precious_liquid,,202029,hyper_top,874068.7,23408,52391.3,1459.4,37.34059723,35.89920515,,
sadness,precious_liquid,,202030,hyper_top,854354,23006.9,24358.4,670.5,37.13468568,36.32870992,,
sadness,precious_liquid,,202031,hyper_top,926184.8,24973,35811.9,1014.9,37.08744644,35.28613657,,
sadness,precious_liquid,,202032,hyper_top,943993.4,25544.3,74080.6,2113.6,36.95514851,35.04948902,,
sadness,precious_liquid,,202033,hyper_top,980477.6,26606.3,52209.2,1486.7,36.8513322,35.11750858,,
sadness,precious_liquid,,202034,hyper_top,909294.1,24541.2,30157.1,839.3,37.05173749,35.93125223,,
sadness,precious_liquid,,202035,hyper_top,845310.4,22953.1,41124.7,1148.5,36.82772262,35.80731389,,
sadness,precious_liquid,,202036,hyper_top,858160.2,23409.6,129676.8,3666.9,36.65847345,35.36414955,,
sadness,precious_liquid,,202037,hyper_top,1158903.3,31683.9,569557.6,15807.2,36.57704071,36.03152994,,
sadness,precious_liquid,,202038,hyper_top,904421.4,24868.7,193519.3,5332.6,36.36786,36.28985861,,
sadness,precious_liquid,,202039,hyper_top,1092337.9,30828,406539,12116.7,35.43330414,33.55195722,,
sadness,precious_liquid,,202040,hyper_top,1126505.3,31591.5,533761.7,15722.2,35.65849358,33.94955541,,
sadness,precious_liquid,,202041,hyper_top,953134.1,26523,289984.6,8526.8,35.93613468,34.00860815,,
sadness,precious_liquid,,202042,hyper_top,751150.9,20457.3,86278.7,2452.6,36.7179882,35.17846367,,
sadness,precious_liquid,,202043,hyper_top,733688.6,19856.2,44936.9,1245,36.95010123,36.09389558,,
sadness,precious_liquid,,202044,hyper_top,660559.2,17684,48940.6,1349.2,37.35349468,36.27379188,,
sadness,precious_liquid,,202045,hyper_top,592412.2,15747.2,31873.5,847.5,37.62016104,37.60884956,,
sadness,precious_liquid,,202046,hyper_top,663127.8,17706.2,39073.2,1112.1,37.45172877,35.1346102,,
sadness,precious_liquid,,202047,hyper_top,730364.1,19537.2,54697,1467.1,37.38325349,37.28239384,,
sadness,precious_liquid,,202048,hyper_top,922922,25056.7,151528.5,4463.7,36.83334198,33.94683783,,
sadness,precious_liquid,,202049,hyper_top,2545186,70890,460519.6,13238.9,35.903315,34.78533715,,
sadness,precious_liquid,,202050,hyper_top,2729774,78079.9,1428222.9,42805.2,34.96128965,33.36564016,,
sadness,precious_liquid,,202051,hyper_top,4593163,128753,3014474,86594.7,35.67422118,34.81129907,,
sadness,precious_liquid,,202052,hyper_top,5982908.5,164927.3,3138930,87799.1,36.27603496,35.75127763,,
sadness,precious_liquid,,202053,hyper_top,5481869,149884.8,2066615.8,58656.2,36.57388207,35.23269151,,
sadness,precious_liquid,,202101,hyper_top,1007720.7,27181.4,93181.9,2614.3,37.07390716,35.64315496,,
sadness,precious_liquid,,202102,hyper_top,891075.9,24050.6,68580.5,1974.4,37.05004865,34.73485616,,
sadness,precious_liquid,,202103,hyper_top,822218.1,22247.4,71148.4,2039.4,36.95794115,34.88692753,,
sadness,precious_liquid,,202104,hyper_top,855848,23130.9,45518.6,1279.5,37.00020319,35.57530285,,
sadness,precious_liquid,,202105,hyper_top,839225.1,22697.4,41078.7,1164.4,36.97450369,35.27885606,,
sadness,precious_liquid,,202106,hyper_top,1677033.3,45331,359541,10259.4,36.99528579,35.04503187,,
sadness,precious_liquid,,202107,hyper_top,925242.9,25038.9,98542.5,2772.1,36.95221835,35.54796003,,
sadness,precious_liquid,,202108,hyper_top,936947,25371.4,63222.4,1813.1,36.92925893,34.86978104,,
sadness,precious_liquid,,202109,hyper_top,923234.1,25061.8,70278.2,2055.9,36.83829972,34.18366652,,
sadness,precious_liquid,,202110,hyper_top,942285.4,25788.3,137775.6,4130.8,36.53926005,33.35324877,,
sadness,precious_liquid,,202111,hyper_top,929274.6,25357.5,98110.3,2956.8,36.64693286,33.18124324,,
sadness,precious_liquid,,202112,hyper_top,1171943.6,31745.2,428037.6,11720.3,36.91719063,36.52104468,,
sadness,precious_liquid,,202113,hyper_top,1758155.1,48233.2,543345.3,15290.9,36.45113946,35.53389925,,
sadness,precious_liquid,,202114,hyper_top,909747.1,24803.7,220683.6,6445.7,36.6778787,34.23733652,,
sadness,precious_liquid,,202115,hyper_top,951586.4,25886,167448.5,4927.7,36.76065827,33.98106622,,
sadness,precious_liquid,,202116,hyper_top,1108643.3,30710.2,342613.7,10240.5,36.10016542,33.45673551,,
sadness,precious_liquid,,202117,hyper_top,1027684.5,28310.7,289173.8,8723.6,36.30021511,33.14844789,,
sadness,precious_liquid,,202118,hyper_top,1243303.6,33955,222962.3,6499.3,36.61621558,34.30558676,,
sadness,precious_liquid,,202119,hyper_top,1242725.3,33751.9,90234.8,2490.1,36.81941757,36.23742018,,
sadness,precious_liquid,,202120,hyper_top,1216234.3,33357.6,202273.7,5940.8,36.46048577,34.04822583,,
sadness,precious_liquid,,202121,hyper_top,1507410.4,41530.2,583405.6,16975.2,36.29672865,34.36811348,,
sadness,precious_liquid,,202122,hyper_top,1124731.3,30907.3,393122.8,11318.7,36.3904741,34.73215122,,
sadness,precious_liquid,,202123,hyper_top,1017887.9,27873.5,158357.1,4568.9,36.51812295,34.65978682,,
sadness,precious_liquid,,202124,hyper_top,1146289.8,31561.4,92984.7,2608.6,36.31935846,35.645442,,
sadness,precious_liquid,,202125,hyper_top,977067.1,26662.6,53234.2,1433.2,36.6456047,37.14359475,,
sadness,precious_liquid,,202126,hyper_top,1091703.1,29887.2,49266.6,1319.5,36.52744653,37.33732474,,
anger,red_ballon,,201827,hyper_top,36270.2,1482.3,713.7,30.9,,,,
anger,red_ballon,,201828,hyper_top,38644.1,1576.5,3518.6,154.4,,,,
anger,red_ballon,,201829,hyper_top,41129.9,1695.8,8402.5,364.1,,,,
anger,red_ballon,,201830,hyper_top,46290.8,1922.5,5590.4,243.9,,,,
anger,red_ballon,,201831,hyper_top,44402.1,1828.8,1645.5,67.8,,,,
anger,red_ballon,,201832,hyper_top,41661.9,1722.8,430.1,18.3,,,,
anger,red_ballon,,201833,hyper_top,44321.9,1822.5,3102.9,137.7,,,,
anger,red_ballon,,201834,hyper_top,44001.7,1908.5,10679.6,559.6,,,,
anger,red_ballon,,201835,hyper_top,37712.9,1561.7,4565.3,219.2,,,,
anger,red_ballon,,201836,hyper_top,34316.7,1398.7,2824,149.9,,,,
anger,red_ballon,,201837,hyper_top,32420.5,1319.5,2531.3,139.4,,,,
anger,red_ballon,,201838,hyper_top,31767.5,1293.3,685.5,31.2,,,,
anger,red_ballon,,201839,hyper_top,28091.8,1128,2311.9,93.3,,,,
anger,red_ballon,,201840,hyper_top,28344,1139.4,230.7,9.5,,,,
anger,red_ballon,,201841,hyper_top,25848.3,1038.3,1356.9,56.7,,,,
anger,red_ballon,,201842,hyper_top,26082.9,1046.5,3493.2,148.2,,,,
anger,red_ballon,,201843,hyper_top,26771.1,1081.1,942.6,43.6,,,,
anger,red_ballon,,201844,hyper_top,32645.4,1316.7,2000.8,89.9,,,,
anger,red_ballon,,201845,hyper_top,27567,1103.3,647.1,30.7,,,,
anger,red_ballon,,201846,hyper_top,26564.6,1066.2,2412.5,103.9,,,,
anger,red_ballon,,201847,hyper_top,28209.7,1150.8,1915.8,82.7,,,,
anger,red_ballon,,201848,hyper_top,27367.5,1102.7,2102,90.7,,,,
anger,red_ballon,,201849,hyper_top,30700.2,1237.7,3290.6,139.2,,,,
anger,red_ballon,,201850,hyper_top,34851.8,1419.9,9068.1,381,,,,
anger,red_ballon,,201851,hyper_top,50349,2088.1,24460,1039.4,,,,
anger,red_ballon,,201852,hyper_top,64746.6,2691.1,30206.5,1288.2,,,,
anger,red_ballon,,201901,hyper_top,66275.3,2675.1,7809,350.6,,,,
anger,red_ballon,,201902,hyper_top,30312.3,1217.5,9663.1,398.5,,,,
anger,red_ballon,,201903,hyper_top,34606.2,1392.3,5663.8,233.8,,,,
anger,red_ballon,,201904,hyper_top,27366.4,1093.5,3441.7,154.8,,,,
anger,red_ballon,,201905,hyper_top,29865.3,1189.9,2578.7,124.3,,,,
anger,red_ballon,,201906,hyper_top,28585.5,1144.6,591.6,24.5,,,,
anger,red_ballon,,201907,hyper_top,28080.3,1125.5,4229.2,180.8,,,,
anger,red_ballon,,201908,hyper_top,26443.7,1057.3,2057.1,89.4,,,,
anger,red_ballon,,201909,hyper_top,30282.3,1220.9,5634.6,240.5,,,,
anger,red_ballon,,201910,hyper_top,26236.5,1049,964.6,40.4,,,,
anger,red_ballon,,201911,hyper_top,28482.7,1131.2,3964.6,170.5,,,,
anger,red_ballon,,201912,hyper_top,27012.1,1074.7,1953.1,81.2,,,,
anger,red_ballon,,201913,hyper_top,39931.6,1621.6,20263.3,849.9,,,,
anger,red_ballon,,201914,hyper_top,32085.8,1296.4,2467.5,103.5,,,,
anger,red_ballon,,201915,hyper_top,28087,1119.4,1986,87.4,,,,
anger,red_ballon,,201916,hyper_top,33090.7,1327.6,1435.5,60.5,,,,
anger,red_ballon,,201917,hyper_top,29428.5,1181.4,329.6,13.5,,,,
anger,red_ballon,,201918,hyper_top,32364.4,1300.5,910,37.4,,,,
anger,red_ballon,,201919,hyper_top,34425.5,1379.1,1519.1,64.7,,,,
anger,red_ballon,,201920,hyper_top,30653.2,1233.3,295,12.4,,,,
anger,red_ballon,,201921,hyper_top,29974.9,1199.2,725,30.5,,,,
anger,red_ballon,,201922,hyper_top,41382.6,1681,3088.7,131.8,,,,
anger,red_ballon,,201923,hyper_top,41855,1693.7,1372.5,59.3,,,,
anger,red_ballon,,201924,hyper_top,54323,2217.7,20111.1,846.9,,,,
anger,red_ballon,,201925,hyper_top,51459,2103.7,16157.2,684.1,,,,
anger,red_ballon,,201926,hyper_top,47717.3,1934,1626,66.5,,,,
anger,red_ballon,,201927,hyper_top,47323.6,1916.8,397.2,16.7,,,,
anger,red_ballon,,201928,hyper_top,50092.3,2031.6,1574.6,57,,,,
anger,red_ballon,,201929,hyper_top,50320.3,2060.9,3667,160.8,,,,
anger,red_ballon,,201930,hyper_top,56359.3,2309.8,8045.5,344.6,,,,
anger,red_ballon,,201931,hyper_top,63248.6,2582.3,15485.6,631.9,,,,
anger,red_ballon,,201932,hyper_top,64183.4,2620.3,15186.6,622.8,,,,
anger,red_ballon,,201933,hyper_top,57559.8,2352.6,4618.2,192.4,,,,
anger,red_ballon,,201934,hyper_top,48259.5,1963.1,1057.6,42.8,,,,
anger,red_ballon,,201935,hyper_top,47703.3,1959.7,5518.6,254.3,,,,
anger,red_ballon,,201936,hyper_top,44765.7,1818.8,1063.2,44.6,,,,
anger,red_ballon,,201937,hyper_top,40786.7,1652.2,505,21.8,,,,
anger,red_ballon,,201938,hyper_top,38462,1554.1,364.7,19.3,,,,
anger,red_ballon,,201939,hyper_top,37701.7,1514.8,3166.1,128.3,,,,
anger,red_ballon,,201940,hyper_top,39522,1624,5581.1,260.1,,,,
anger,red_ballon,,201941,hyper_top,36487.9,1477,1880.2,77.3,,,,
anger,red_ballon,,201942,hyper_top,35391.9,1419.8,445.1,18.4,,,,
anger,red_ballon,,201943,hyper_top,35908.3,1444.5,1385.4,57.3,,,,
anger,red_ballon,,201944,hyper_top,60499.2,2498.6,16386,718.7,,,,
anger,red_ballon,,201945,hyper_top,47943.4,1974.2,13526.9,588.8,,,,
anger,red_ballon,,201946,hyper_top,37214,1500.8,694.3,28,,,,
anger,red_ballon,,201947,hyper_top,34749.4,1396.7,1598,64.4,,,,
anger,red_ballon,,201948,hyper_top,35694.7,1455.6,5433.9,237.2,,,,
anger,red_ballon,,201949,hyper_top,45031,1857.8,11943.7,527.2,,,,
anger,red_ballon,,201950,hyper_top,42446.7,1763.7,9288.9,412.7,,,,
anger,red_ballon,,201951,hyper_top,72830.6,3106.4,44972.9,1970.8,,,,
anger,red_ballon,,201952,hyper_top,77290.4,3298.9,26592.9,1142.3,,,,
anger,red_ballon,,202001,hyper_top,120113.4,5000.9,8886.2,384.8,,,,
anger,red_ballon,,202002,hyper_top,31937.1,1279.8,4576.7,181,,,,
anger,red_ballon,,202003,hyper_top,33783.4,1349.7,1201.2,48.4,,,,
anger,red_ballon,,202004,hyper_top,37715.9,1503.9,1068.8,42.3,,,,
anger,red_ballon,,202005,hyper_top,40709.9,1642.8,1197.9,47.7,,,,
anger,red_ballon,,202006,hyper_top,79595.5,3247.3,47351.2,1965.4,,,,
anger,red_ballon,,202007,hyper_top,45884.5,1839.8,3252,137,,,,
anger,red_ballon,,202008,hyper_top,40259.7,1604.7,1566.1,64.9,,,,
anger,red_ballon,,202009,hyper_top,45501.8,1820.7,2553.8,104,,,,
anger,red_ballon,,202010,hyper_top,42116.8,1683.9,1766.4,68.2,,,,
anger,red_ballon,,202011,hyper_top,46425.6,1856.4,4218.9,168.1,,,,
anger,red_ballon,,202012,hyper_top,52883.2,2111.3,6357.2,257.2,,,,
anger,red_ballon,,202013,hyper_top,54236.5,2170.3,0,0,,,,
anger,red_ballon,,202014,hyper_top,52909.5,2105.5,0,0,,,,
anger,red_ballon,,202015,hyper_top,64854.4,2586.4,5463.5,216.2,,,,
anger,red_ballon,,202016,hyper_top,59669.4,2382.8,4297.3,171.8,,,,
anger,red_ballon,,202017,hyper_top,56380.7,2250.1,239,13.9,,,,
anger,red_ballon,,202018,hyper_top,54756.7,2177.4,0,0,,,,
anger,red_ballon,,202019,hyper_top,64760.1,2580,6982,284.4,,,,
anger,red_ballon,,202020,hyper_top,76553.1,3047.3,2165.7,81.9,,,,
anger,red_ballon,,202021,hyper_top,80263.2,3199.2,1952,80.4,,,,
anger,red_ballon,,202022,hyper_top,79307.2,3176.2,8807.2,339.8,,,,
anger,red_ballon,,202023,hyper_top,66654.6,2661.7,14942.2,596.2,,,,
