draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta1.1,beta1.2,beta1.3,beta1.4,beta1.5,beta1.6,beta1.7,beta1.8,beta1.9,beta1.10,beta1.11,beta1.12,alpha,noise_var
1720,215.36009606426612,0.9627187396550612,0.11776663328442276,4.0,15.0,0.0,-211.01314835028612,0.3453731600380411,0.3111864918590358,0.4973196161219364,0.4280109020458718,0.39871763934658827,0.23694712803867293,0.25256791258756,0.37918912688893386,0.4073607085011839,0.485338644148386,0.3986405121153447,0.3765735173398558,0.6252114893060264,0.014453944463390786
1721,216.1604074110327,0.7369118947083699,0.052221017393700386,5.0,31.0,0.0,-210.092409908615,0.4976087102612569,0.4922627961580848,0.6683546008651811,0.616475344777823,0.5743069908436602,0.5098421843052856,0.4674095046154642,0.5010541874549729,0.5533438866208907,0.7029165274432708,0.6261028502529998,0.5822872562493854,0.44996709076088526,0.014097035525023187
1722,212.51527079991365,0.38866700499351564,0.20985579023658457,4.0,15.0,0.0,-203.22974458765256,0.2869377419637996,0.36586439637559787,0.48360167113665226,0.449187793979488,0.4736950157530894,0.32825339350139365,0.24168445792568954,0.41160800864553837,0.36514212643339927,0.5511030811715657,0.409252100922013,0.3636335113977952,0.6171519075619697,0.016988903174069436
1723,218.47589106962505,0.8425988206421346,0.09639360725096661,4.0,15.0,0.0,-213.1186665923181,0.41953385677124494,0.38239696872112683,0.6177123498642308,0.5150970424522489,0.615424614724342,0.3185323323336249,0.41001185336577495,0.4879554051063049,0.5151365124313197,0.6272763163863236,0.4524797782596114,0.5235211986179346,0.5196473801483964,0.015797066915435434
1724,216.49030135148868,0.9683422725149572,0.11776663328442276,4.0,15.0,0.0,-209.83803366011068,0.29651264287355633,0.35798951924924644,0.5087587635489517,0.4511071328711338,0.5267103057412021,0.2900454743919883,0.2768517373017252,0.40833283277485316,0.421466094956375,0.5563939490989883,0.37367374714216,0.46378963084577063,0.5706764070385464,0.014794858263997531
1725,218.16160450205993,0.9984337288411756,0.052221017393700386,5.0,31.0,0.0,-209.90559317049906,0.4509735412742583,0.4398495913213958,0.6722019605985103,0.5452742341364493,0.6456134746094986,0.3234340264299438,0.3623742987658493,0.5297789208062853,0.5172378126879827,0.6148001852440028,0.437536130128064,0.5284264698053884,0.48926743411854506,0.013746007480876189
1726,213.44308805166418,0.9732291098554652,0.20985579023658457,3.0,15.0,0.0,-206.9729369327362,0.2999180153526721,0.2881922657018819,0.48271670317869986,0.42634386895510934,0.4808925005155465,0.24903859591272223,0.20130550163995845,0.3346553147466189,0.4203519928131162,0.4993199202374589,0.3199596099463855,0.4102578524598707,0.6157570903196344,0.016252083302166136
1727,219.2763720055909,0.9770369436267093,0.09639360725096661,4.0,15.0,0.0,-214.21225103571075,0.4031323843238787,0.4740966861200184,0.6519386893218884,0.5309163604559355,0.5839661860768143,0.4336008316024115,0.3495624503874893,0.48606451423888386,0.5352519816671861,0.569281544649444,0.49260812551556876,0.5544686914432166,0.4978673782110065,0.01572224689156683
1728,212.52594545865202,0.47912040233729203,0.11776663328442276,4.0,15.0,0.0,-207.59821136303196,0.37703479245009763,0.3212695453893587,0.5298128920711618,0.3849643679678008,0.4503313345794317,0.26192777584148774,0.2832427991181868,0.3321462397302745,0.3641529552480188,0.5331635940518074,0.42605986836850196,0.34612628102585885,0.5970322045484991,0.017018678157046285
1729,212.35103690124873,0.9666746796052829,0.052221017393700386,5.0,31.0,0.0,-206.48768451386135,0.3538238254275646,0.4110829278004904,0.5852226671111707,0.6115842325344798,0.5412912285007568,0.3800052514182811,0.42478038275930724,0.4498423519485498,0.5313149146301335,0.679327022810993,0.5480154057868526,0.5624131421280175,0.48603218953618593,0.015087294325446431
1730,211.24378636347652,0.967973154417957,0.20985579023658457,4.0,15.0,0.0,-208.1531479944913,0.30544305422157003,0.3459639711622194,0.5402107463866402,0.40258105350547513,0.40832211004119184,0.23066253115999247,0.2972242728358755,0.38675676016420574,0.32952809641778485,0.506043883530328,0.40344065097802323,0.3747757810553415,0.6292756307095797,0.012868424693663722
1731,220.40895812549272,0.7722318437997852,0.09639360725096661,4.0,15.0,0.0,-212.5618245826468,0.4117800080352344,0.45617133676126875,0.6474044501614689,0.4954347395566044,0.5775581880911252,0.4216328445690121,0.36688152530569224,0.4936410324883755,0.5255577453494821,0.5761440281944464,0.48106759889005996,0.5253259563171793,0.49832104163085256,0.01580038532898202
1732,212.348243100914,0.8783877417089128,0.11776663328442276,3.0,15.0,0.0,-201.6440163414054,0.3556884219042738,0.34075776431662713,0.5525974829790641,0.3458555641665129,0.5097445263361449,0.32785384555758496,0.3361563496469298,0.3641046247834171,0.36205290435346965,0.5667743478333765,0.419953426072355,0.4472439119126994,0.591008316843734,0.015985986112153877
1733,220.31772957315997,0.9987566232138776,0.052221017393700386,5.0,31.0,0.0,-209.0931265930917,0.39686600596298927,0.4280000414662932,0.6438868547287347,0.5653210578084982,0.6078997546985965,0.3681294522940797,0.40698406124699804,0.5291437004048455,0.5414204203165708,0.6619731223081924,0.48038371789919354,0.559205112035543,0.49245557025503206,0.016228212894734393
1734,213.81534152107042,0.9472190173473966,0.20985579023658457,3.0,15.0,0.0,-203.12568584179814,0.3131940223576386,0.33525233215320016,0.49476946030009294,0.45311649771344004,0.4888758551034384,0.20690368952468768,0.2257273907093929,0.3443871543506584,0.40881452216737624,0.5510884106270743,0.31589309597848186,0.4044990421173857,0.6180753824990278,0.015732966779483777
1735,215.0495544291809,0.12493936724823547,0.09639360725096661,5.0,31.0,0.0,-209.42112228820952,0.4387899615572275,0.38264339380318957,0.5841201047254145,0.5294420931433872,0.5066546990283419,0.2678599973078282,0.35706539662606496,0.44702104286959754,0.4498219412840653,0.6405938460478715,0.4823849818878652,0.48732596680109785,0.5104177726326595,0.015491327648002439
1736,215.61776744112913,0.40566373085860435,0.11776663328442276,5.0,31.0,0.0,-204.64503227189658,0.4444028698193685,0.4410365253207359,0.6293843427374574,0.6327016013029579,0.5676981409564964,0.33122179267917384,0.3323557354469777,0.5509498656604243,0.5581623861120274,0.627552053721975,0.49945341813718264,0.48914068949496353,0.5020346942270792,0.016819802309350988
1737,214.9838468156415,0.9974748293881782,0.052221017393700386,5.0,31.0,0.0,-211.0798017585262,0.4547858300088708,0.5035083013919384,0.6563748945939241,0.4987497305332693,0.560438780542423,0.43003117091098486,0.36430263293378756,0.5311147125396486,0.5214915927797912,0.5697129908469226,0.5648591676391754,0.5196627581810657,0.47946421628601427,0.019707767141713455
1738,215.64737436290872,0.9319669110556109,0.20985579023658457,4.0,31.0,0.0,-208.04500052267719,0.3958544217214445,0.3934773982510887,0.5758894246008702,0.46592394828514455,0.49062095679611173,0.27263144598229183,0.3770359252096494,0.44049488588775393,0.36857186586720725,0.5269713556450987,0.4381326943828084,0.4211774408823925,0.5561285716655575,0.015859773700867365
1739,215.76627873442672,0.9752190326605549,0.09639360725096661,4.0,15.0,0.0,-204.84186574031966,0.4339341316260594,0.45276635550961625,0.6488326815673898,0.5251192781320216,0.6205101266131874,0.3738734364648242,0.3020465352881262,0.5157207992460646,0.5222455639994409,0.541500984941882,0.46388363883794,0.5524543707875457,0.517235177651685,0.01421403766248311
1740,217.8947424541706,0.10071979727061643,0.11776663328442276,4.0,23.0,0.0,-209.10896916355125,0.42829002281019224,0.4479141222316566,0.645917842207781,0.6168986206297495,0.5636481233420187,0.33307822181717917,0.3698483211324955,0.5477409094858047,0.5673097101389476,0.6275354161291409,0.52472893732137,0.5084977861634125,0.4780230896284579,0.016927692678178143
