CATEGORY,BRAND,SUB_BRAND,BRAND_QUALITY_ID,EAN,YEAR_WEEK,DISTRIBUTION_CODE,DISTRIBUTION,DISTRIBUTION_PROMO,DISTRIBUTION_DISPLAY,DISTRIBUTION_FEATURE_DISPLAY,DISTRIBUTION_FEATURE
anger,red_ballon,,,,202005,hyper_top,47,0,1,0,0
anger,red_ballon,,,,202006,hyper_top,53,0,1,0,14
anger,red_ballon,,,,202007,hyper_top,54,0,2,0,0
anger,red_ballon,,,,202008,hyper_top,55,0,2,0,0
anger,red_ballon,,,,202009,hyper_top,56,0,3,0,0
anger,red_ballon,,,,202010,hyper_top,52,0,3,0,0
anger,red_ballon,,,,202011,hyper_top,51,0,2,0,0
anger,red_ballon,,,,202012,hyper_top,48,0,6,0,0
anger,red_ballon,,,,202013,hyper_top,49,0,2,0,0
anger,red_ballon,,,,202014,hyper_top,50,0,1.5,0,0
anger,red_ballon,,,,202015,hyper_top,51,0,2,0,2
anger,red_ballon,,,,202016,hyper_top,52,0,1.5,0,2
anger,red_ballon,,,,202017,hyper_top,53,0,1.5,0,0
anger,red_ballon,,,,202018,hyper_top,52,0,1,0,0
anger,red_ballon,,,,202019,hyper_top,53,0,2,0,6
anger,red_ballon,,,,202020,hyper_top,54,0,1.5,0,2
anger,red_ballon,,,,202021,hyper_top,55,0,1,0,0
anger,red_ballon,,,,202022,hyper_top,57,0,0,0,3
anger,red_ballon,,,,202023,hyper_top,58,0,1,0,7
anger,red_ballon,,,,202024,hyper_top,58,0,1,0,3
anger,red_ballon,,,,202025,hyper_top,58,0,3,0,2
anger,red_ballon,,,,202026,hyper_top,56,0,3,0,2
anger,red_ballon,,,,202027,hyper_top,56,0,2,0,0
anger,red_ballon,,,,202028,hyper_top,56,0,4,0,0
anger,red_ballon,,,,202029,hyper_top,57,0,2,0,0
anger,red_ballon,,,,202030,hyper_top,57,0,2,0,0
anger,red_ballon,,,,202031,hyper_top,58,0,2,0,6
anger,red_ballon,,,,202032,hyper_top,58,0,2,0,4
anger,red_ballon,,,,202033,hyper_top,59,0,3,0,0
anger,red_ballon,,,,202034,hyper_top,59,0,1,0,5
anger,red_ballon,,,,202035,hyper_top,58,0,4,0,3
anger,red_ballon,,,,202036,hyper_top,57,0,4,0,4
anger,red_ballon,,,,202037,hyper_top,57,0,2,0,1
anger,red_ballon,,,,202038,hyper_top,56,0,4,0,1
anger,red_ballon,,,,202039,hyper_top,57,0,1,0,0
anger,red_ballon,,,,202040,hyper_top,55,0,1,0,3
anger,red_ballon,,,,202041,hyper_top,54,0,0,0,0
anger,red_ballon,,,,202042,hyper_top,53,0,0,0,2
anger,red_ballon,,,,202043,hyper_top,54,0,2,0,1
anger,red_ballon,,,,202044,hyper_top,54,0,2,0,0
anger,red_ballon,,,,202045,hyper_top,55,0,0,0,13
anger,red_ballon,,,,202046,hyper_top,56,0,0,0,15
anger,red_ballon,,,,202047,hyper_top,56,0,3,0,2
anger,red_ballon,,,,202048,hyper_top,57,0,4,0,2
anger,red_ballon,,,,202049,hyper_top,60,0,7,0,1
anger,red_ballon,,,,202050,hyper_top,60,0,9,0,6
anger,red_ballon,,,,202051,hyper_top,64,0,6,0,26
anger,red_ballon,,,,202052,hyper_top,67,0,6,0,27
anger,red_ballon,,,,202053,hyper_top,70,0,11,0,13
anger,red_ballon,,,,202101,hyper_top,66,0,4,0,2
anger,red_ballon,,,,202102,hyper_top,66,0,3,0,0
anger,red_ballon,,,,202103,hyper_top,63,0,3,0,0
anger,red_ballon,,,,202104,hyper_top,57,0,1,0,0
anger,red_ballon,,,,202105,hyper_top,56,0,1,0,0
anger,red_ballon,,,,202106,hyper_top,58,0,2,0,0
anger,red_ballon,,,,202107,hyper_top,58,0,1,0,0
anger,red_ballon,,,,202108,hyper_top,59,0,2,0,0
anger,red_ballon,,,,202109,hyper_top,59,0,1,0,0
anger,red_ballon,,,,202110,hyper_top,59,0,1,0,0
anger,red_ballon,,,,202111,hyper_top,59,0,1,0,0
anger,red_ballon,,,,202112,hyper_top,58,0,1,0,0
anger,red_ballon,,,,202113,hyper_top,59,0,2,0,0
anger,red_ballon,,,,202114,hyper_top,58,0,1,0,2
anger,red_ballon,,,,202115,hyper_top,58,0,1,0,1
anger,red_ballon,,,,202116,hyper_top,59,0,1,0,7
anger,red_ballon,,,,202117,hyper_top,58,0,2,0,0
anger,red_ballon,,,,202118,hyper_top,62,0,2,0,15
anger,red_ballon,,,,202119,hyper_top,63,0,2,0,12
anger,red_ballon,,,,202120,hyper_top,61,0,3,0,3
anger,red_ballon,,,,202121,hyper_top,63,0,2,0,2
anger,red_ballon,,,,202122,hyper_top,63,0,2,0,13
anger,red_ballon,,,,202123,hyper_top,62,0,1,0,8
anger,red_ballon,,,,202124,hyper_top,62,0,3,0,0
anger,red_ballon,,,,202125,hyper_top,61,0,3,0,0
anger,red_ballon,,,,202126,hyper_top,61,0,1,0,0
horror,gold_plane,,,,201827,hyper_top,97,0,8,0,20
horror,gold_plane,,,,201828,hyper_top,97,0,8,0,18
horror,gold_plane,,,,201829,hyper_top,97,0,12,0,9
horror,gold_plane,,,,201830,hyper_top,97,0,8,0,7
horror,gold_plane,,,,201831,hyper_top,98,0,15,0,37
horror,gold_plane,,,,201832,hyper_top,97,0,16,0,30
horror,gold_plane,,,,201833,hyper_top,97,0,19,0,17
horror,gold_plane,,,,201834,hyper_top,97,0,19,0,16
horror,gold_plane,,,,201835,hyper_top,97,0,18,0,2
horror,gold_plane,,,,201836,hyper_top,97,0,16,0,31
horror,gold_plane,,,,201837,hyper_top,96,0,21,0,2
horror,gold_plane,,,,201838,hyper_top,96,0,17,0,1
horror,gold_plane,,,,201839,hyper_top,96,18,15,0,19
horror,gold_plane,,,,201840,hyper_top,96,1,18,0,10
horror,gold_plane,,,,201841,hyper_top,96,0,14,0,1
horror,gold_plane,,,,201842,hyper_top,96,0,12,0,13
horror,gold_plane,,,,201843,hyper_top,96,0,9,0,1
horror,gold_plane,,,,201844,hyper_top,97,0,13,0,22
horror,gold_plane,,,,201845,hyper_top,96,0,9,0,36
horror,gold_plane,,,,201846,hyper_top,96,0,16,0,20
horror,gold_plane,,,,201847,hyper_top,96,0,14,0,19
horror,gold_plane,,,,201848,hyper_top,97,0,27,0,23
horror,gold_plane,,,,201849,hyper_top,97,0,32,0,41
horror,gold_plane,,,,201850,hyper_top,97,0,29,0,29
horror,gold_plane,,,,201851,hyper_top,98,0,32,0,63
horror,gold_plane,,,,201852,hyper_top,98,0,42,0,53
horror,gold_plane,,,,201901,hyper_top,97,0,28,0,2
horror,gold_plane,,,,201902,hyper_top,97,0,22,0,0
horror,gold_plane,,,,201903,hyper_top,96,0,19,0,0
horror,gold_plane,,,,201904,hyper_top,96,0,17,0,0
horror,gold_plane,,,,201905,hyper_top,95,0,14,0,0
horror,gold_plane,,,,201906,hyper_top,94,0,12,0,0
horror,gold_plane,,,,201907,hyper_top,94,10,10,0,10
horror,gold_plane,,,,201908,hyper_top,94,17,6,0,25
horror,gold_plane,,,,201909,hyper_top,94,4,11,0,4
horror,gold_plane,,,,201910,hyper_top,94,0,8,0,3
horror,gold_plane,,,,201911,hyper_top,94,0,10,0,5
horror,gold_plane,,,,201912,hyper_top,93,0,7,0,12
horror,gold_plane,,,,201913,hyper_top,93,0,9,0,3
horror,gold_plane,,,,201914,hyper_top,94,0,6,0,10
horror,gold_plane,,,,201915,hyper_top,95,0,7,0,0
horror,gold_plane,,,,201916,hyper_top,96,0,7,0,0
horror,gold_plane,,,,201917,hyper_top,96,0,6,0,20
horror,gold_plane,,,,201918,hyper_top,96,0,11,0,9
horror,gold_plane,,,,201919,hyper_top,97,0,10,0,17
horror,gold_plane,,,,201920,hyper_top,97,0,11,0,20
horror,gold_plane,,,,201921,hyper_top,97,0,10,0,32
horror,gold_plane,,,,201922,hyper_top,97,0,17,0,4
horror,gold_plane,,,,201923,hyper_top,97,0,10,0,0
horror,gold_plane,,,,201924,hyper_top,98,0,11,0,22
horror,gold_plane,,,,201925,hyper_top,97,0,9,0,24
horror,gold_plane,,,,201926,hyper_top,97,0,10,0,11
horror,gold_plane,,,,201927,hyper_top,98,0,11,0,18
horror,gold_plane,,,,201928,hyper_top,98,22,8,0,41
horror,gold_plane,,,,201929,hyper_top,98,21,10,0,21
horror,gold_plane,,,,201930,hyper_top,98,0,11,0,2
horror,gold_plane,,,,201931,hyper_top,98,0,14,0,17
horror,gold_plane,,,,201932,hyper_top,98,0,10,0,17
horror,gold_plane,,,,201933,hyper_top,98,0,13,0,16
horror,gold_plane,,,,201934,hyper_top,98,0,7,0,36
horror,gold_plane,,,,201935,hyper_top,98,0,13,0,26
horror,gold_plane,,,,201936,hyper_top,97,0,18,0,25
horror,gold_plane,,,,201937,hyper_top,97,0,20,0,5
horror,gold_plane,,,,201938,hyper_top,97,0,17,0,0
horror,gold_plane,,,,201939,hyper_top,97,0,15,0,6
horror,gold_plane,,,,201940,hyper_top,96,0,15,0,2
horror,gold_plane,,,,201941,hyper_top,96,0,10,0,2
horror,gold_plane,,,,201942,hyper_top,96,0,13,0,21
horror,gold_plane,,,,201943,hyper_top,96,0,7,0,4
horror,gold_plane,,,,201944,hyper_top,97,0,12,0,17
horror,gold_plane,,,,201945,hyper_top,97,0,10,0,14
horror,gold_plane,,,,201946,hyper_top,97,0,10,0,7
horror,gold_plane,,,,201947,hyper_top,97,0,19,0,6
horror,gold_plane,,,,201948,hyper_top,96,0,14,0,13
horror,gold_plane,,,,201949,hyper_top,96,0,20,0,49
horror,gold_plane,,,,201950,hyper_top,97,0,23,0,49
horror,gold_plane,,,,201951,hyper_top,97,5,32,0,35
horror,gold_plane,,,,201952,hyper_top,98,4,35,0,34
horror,gold_plane,,,,202001,hyper_top,98,0,36,0,16
horror,gold_plane,,,,202002,hyper_top,97,0,23,0,0
horror,gold_plane,,,,202003,hyper_top,97,0,20,0,0
horror,gold_plane,,,,202004,hyper_top,97,0,15,0,0
horror,gold_plane,,,,202005,hyper_top,96,0,12,0,7
horror,gold_plane,,,,202006,hyper_top,96,0,12,0,0
horror,gold_plane,,,,202007,hyper_top,96,0,10,0,0
horror,gold_plane,,,,202008,hyper_top,96,0,8,0,0
horror,gold_plane,,,,202009,hyper_top,96,0,10,0,0
horror,gold_plane,,,,202010,hyper_top,96,0,9,0,4
horror,gold_plane,,,,202011,hyper_top,96,0,4,0,5
horror,gold_plane,,,,202012,hyper_top,96,0,3,0,0
horror,gold_plane,,,,202013,hyper_top,96,0,7.5,0,0
horror,gold_plane,,,,202014,hyper_top,96,0,4.5,0,3
horror,gold_plane,,,,202015,hyper_top,97,0,4.5,0,4
horror,gold_plane,,,,202016,hyper_top,97,0,7.5,0,4
horror,gold_plane,,,,202017,hyper_top,97,0,6,0,3
horror,gold_plane,,,,202018,hyper_top,97,0,8.5,0,0
horror,gold_plane,,,,202019,hyper_top,97,0,9.5,0,14
horror,gold_plane,,,,202020,hyper_top,98,0,7.5,0,32
horror,gold_plane,,,,202021,hyper_top,98,0,6,0,33
horror,gold_plane,,,,202022,hyper_top,98,0,6,0,29
horror,gold_plane,,,,202023,hyper_top,98,0,5,0,24
horror,gold_plane,,,,202024,hyper_top,98,0,9,0,24
horror,gold_plane,,,,202025,hyper_top,98,0,11,0,24
horror,gold_plane,,,,202026,hyper_top,98,0,10,0,4
horror,gold_plane,,,,202027,hyper_top,98,0,8,0,18
horror,gold_plane,,,,202028,hyper_top,98,0,7,0,59
horror,gold_plane,,,,202029,hyper_top,98,0,14,0,38
horror,gold_plane,,,,202030,hyper_top,98,0,13,0,0
horror,gold_plane,,,,202031,hyper_top,98,0,13,0,14
horror,gold_plane,,,,202032,hyper_top,98,0,11,0,24
horror,gold_plane,,,,202033,hyper_top,98,0,16,0,14
horror,gold_plane,,,,202034,hyper_top,98,0,11,0,24
horror,gold_plane,,,,202035,hyper_top,98,0,6,0,24
horror,gold_plane,,,,202036,hyper_top,98,0,17,0,2
horror,gold_plane,,,,202037,hyper_top,97,0,14,0,0
horror,gold_plane,,,,202038,hyper_top,97,0,4,0,25
horror,gold_plane,,,,202039,hyper_top,97,0,2,0,21
horror,gold_plane,,,,202040,hyper_top,97,0,12,0,0
horror,gold_plane,,,,202041,hyper_top,97,0,9,0,0
horror,gold_plane,,,,202042,hyper_top,97,0,7,0,0
horror,gold_plane,,,,202043,hyper_top,97,0,8,0,2
horror,gold_plane,,,,202044,hyper_top,97,0,8,0,2
horror,gold_plane,,,,202045,hyper_top,97,10,13,0,29
horror,gold_plane,,,,202046,hyper_top,97,9,12,0,25
horror,gold_plane,,,,202047,hyper_top,97,0,14,0,1
horror,gold_plane,,,,202048,hyper_top,97,0,18,0,35
horror,gold_plane,,,,202049,hyper_top,97,0,32,0,6
horror,gold_plane,,,,202050,hyper_top,97,0,32,0,12
horror,gold_plane,,,,202051,hyper_top,98,0,31,0,33
horror,gold_plane,,,,202052,hyper_top,98,0,28,0,34
horror,gold_plane,,,,202053,hyper_top,98,0,34,0,34
horror,gold_plane,,,,202101,hyper_top,97,0,14,0,0
horror,gold_plane,,,,202102,hyper_top,97,0,8,0,0
horror,gold_plane,,,,202103,hyper_top,97,0,8,0,0
horror,gold_plane,,,,202104,hyper_top,96,0,7,0,0
horror,gold_plane,,,,202105,hyper_top,97,0,7,0,0
horror,gold_plane,,,,202106,hyper_top,97,0,4,0,0
horror,gold_plane,,,,202107,hyper_top,97,0,7,0,0
horror,gold_plane,,,,202108,hyper_top,97,0,8,0,0
horror,gold_plane,,,,202109,hyper_top,97,0,5,0,3
horror,gold_plane,,,,202110,hyper_top,97,0,6,0,3
horror,gold_plane,,,,202111,hyper_top,97,0,8,0,0
horror,gold_plane,,,,202112,hyper_top,97,0,6,0,0
horror,gold_plane,,,,202113,hyper_top,97,0,6,0,2
horror,gold_plane,,,,202114,hyper_top,97,0,3,0,20
horror,gold_plane,,,,202115,hyper_top,97,0,2,0,19
horror,gold_plane,,,,202116,hyper_top,97,0,8,0,3
horror,gold_plane,,,,202117,hyper_top,97,0,6,0,0
horror,gold_plane,,,,202118,hyper_top,97,0,6,0,0
horror,gold_plane,,,,202119,hyper_top,97,0,9,0,43
horror,gold_plane,,,,202120,hyper_top,97,0,4,0,42
horror,gold_plane,,,,202121,hyper_top,97,0,17,0,18
horror,gold_plane,,,,202122,hyper_top,97,0,11,0,18
horror,gold_plane,,,,202123,hyper_top,97,0,14,0,13
horror,gold_plane,,,,202124,hyper_top,97,0,10,0,15
horror,gold_plane,,,,202125,hyper_top,97,0,7,0,9
horror,gold_plane,,,,202126,hyper_top,97,0,11,0,1
worryness,moistured_bird,,,,201827,hyper_top,95,0,8,0,0
worryness,moistured_bird,,,,201828,hyper_top,96,0,6,0,6
worryness,moistured_bird,,,,201829,hyper_top,96,0,6,0,10
worryness,moistured_bird,,,,201830,hyper_top,96,0,9,0,6
worryness,moistured_bird,,,,201831,hyper_top,96,0,7,0,11
worryness,moistured_bird,,,,201832,hyper_top,96,0,10,0,10
worryness,moistured_bird,,,,201833,hyper_top,96,0,9,0,0
worryness,moistured_bird,,,,201834,hyper_top,96,0,10,0,2
worryness,moistured_bird,,,,201835,hyper_top,96,0,8,0,10
worryness,moistured_bird,,,,201836,hyper_top,96,0,5,0,9
worryness,moistured_bird,,,,201837,hyper_top,95,0,6,0,0
worryness,moistured_bird,,,,201838,hyper_top,95,0,6,0,0
worryness,moistured_bird,,,,201839,hyper_top,95,1,5,0,1
worryness,moistured_bird,,,,201840,hyper_top,95,1,4,0,1
worryness,moistured_bird,,,,201841,hyper_top,94,0,7,0,1
worryness,moistured_bird,,,,201842,hyper_top,94,0,3,0,1
worryness,moistured_bird,,,,201843,hyper_top,95,0,3,0,8
worryness,moistured_bird,,,,201844,hyper_top,95,0,6,0,16
worryness,moistured_bird,,,,201845,hyper_top,95,0,6,0,24
worryness,moistured_bird,,,,201846,hyper_top,95,0,8,0,19
worryness,moistured_bird,,,,201847,hyper_top,95,0,15,0,4
worryness,moistured_bird,,,,201848,hyper_top,94,0,12,0,21
worryness,moistured_bird,,,,201849,hyper_top,95,0,21,0,23
worryness,moistured_bird,,,,201850,hyper_top,96,0,22,0,41
worryness,moistured_bird,,,,201851,hyper_top,97,0,22,0,54
worryness,moistured_bird,,,,201852,hyper_top,97,0,40,0,36
worryness,moistured_bird,,,,201901,hyper_top,97,0,25,0,0
worryness,moistured_bird,,,,201902,hyper_top,97,0,16,0,1
worryness,moistured_bird,,,,201903,hyper_top,96,0,11,0,2
worryness,moistured_bird,,,,201904,hyper_top,95,0,12,0,2
worryness,moistured_bird,,,,201905,hyper_top,92,0,8,0,2
worryness,moistured_bird,,,,201906,hyper_top,91,0,11,0,0
worryness,moistured_bird,,,,201907,hyper_top,91,0,9,0,0
worryness,moistured_bird,,,,201908,hyper_top,90,0,10,0,0
worryness,moistured_bird,,,,201909,hyper_top,89,0,9,0,2
worryness,moistured_bird,,,,201910,hyper_top,89,0,7,0,0
worryness,moistured_bird,,,,201911,hyper_top,88,0,8,0,0
worryness,moistured_bird,,,,201912,hyper_top,88,0,6,0,3
worryness,moistured_bird,,,,201913,hyper_top,87,0,6,0,13
worryness,moistured_bird,,,,201914,hyper_top,89,1,7,0,7
worryness,moistured_bird,,,,201915,hyper_top,91,1,6,0,1
worryness,moistured_bird,,,,201916,hyper_top,94,1,5,0,1
worryness,moistured_bird,,,,201917,hyper_top,94,0,5,0,0
worryness,moistured_bird,,,,201918,hyper_top,94,0,7,0,0
worryness,moistured_bird,,,,201919,hyper_top,95,0,7,0,0
worryness,moistured_bird,,,,201920,hyper_top,95,0,5,0,1
worryness,moistured_bird,,,,201921,hyper_top,95,0,5,0,15
worryness,moistured_bird,,,,201922,hyper_top,95,0,8,0,2
worryness,moistured_bird,,,,201923,hyper_top,95,0,7,0,1
worryness,moistured_bird,,,,201924,hyper_top,96,0,5,0,13
worryness,moistured_bird,,,,201925,hyper_top,96,0,6,0,22
worryness,moistured_bird,,,,201926,hyper_top,96,0,9,0,14
worryness,moistured_bird,,,,201927,hyper_top,96,0,8,0,2
worryness,moistured_bird,,,,201928,hyper_top,96,0,8,0,10
worryness,moistured_bird,,,,201929,hyper_top,96,0,6,0,7
worryness,moistured_bird,,,,201930,hyper_top,96,0,6,0,12
worryness,moistured_bird,,,,201931,hyper_top,97,0,9,0,5
worryness,moistured_bird,,,,201932,hyper_top,97,0,8,0,6
worryness,moistured_bird,,,,201933,hyper_top,97,0,12,0,4
worryness,moistured_bird,,,,201934,hyper_top,97,0,7,0,23
worryness,moistured_bird,,,,201935,hyper_top,97,0,6,0,32
worryness,moistured_bird,,,,201936,hyper_top,97,0,10,0,9
worryness,moistured_bird,,,,201937,hyper_top,96,0,9,0,0
worryness,moistured_bird,,,,201938,hyper_top,96,0,9,0,1
worryness,moistured_bird,,,,201939,hyper_top,96,0,11,0,3
worryness,moistured_bird,,,,201940,hyper_top,95,0,9,0,4
worryness,moistured_bird,,,,201941,hyper_top,95,0,8,0,10
worryness,moistured_bird,,,,201942,hyper_top,95,0,11,0,4
worryness,moistured_bird,,,,201943,hyper_top,95,0,9,0,0
worryness,moistured_bird,,,,201944,hyper_top,96,0,8,0,12
worryness,moistured_bird,,,,201945,hyper_top,96,0,7,0,28
worryness,moistured_bird,,,,201946,hyper_top,96,0,7,0,15
worryness,moistured_bird,,,,201947,hyper_top,96,0,11,0,8
worryness,moistured_bird,,,,201948,hyper_top,96,0,16,0,15
worryness,moistured_bird,,,,201949,hyper_top,96,0,17,0,27
worryness,moistured_bird,,,,201950,hyper_top,97,0,18,0,58
worryness,moistured_bird,,,,201951,hyper_top,97,0,18,0,66
worryness,moistured_bird,,,,201952,hyper_top,98,0,26,0,45
worryness,moistured_bird,,,,202001,hyper_top,98,0,24,0,2
worryness,moistured_bird,,,,202002,hyper_top,97,0,11,0,0
worryness,moistured_bird,,,,202003,hyper_top,97,0,10,0,1
worryness,moistured_bird,,,,202004,hyper_top,97,0,8,0,1
worryness,moistured_bird,,,,202005,hyper_top,95,0,9,0,0
worryness,moistured_bird,,,,202006,hyper_top,95,0,14,0,2
worryness,moistured_bird,,,,202007,hyper_top,95,0,9,0,4
worryness,moistured_bird,,,,202008,hyper_top,96,0,11,0,2
worryness,moistured_bird,,,,202009,hyper_top,96,0,7,0,1
worryness,moistured_bird,,,,202010,hyper_top,96,0,6,0,0
worryness,moistured_bird,,,,202011,hyper_top,96,0,5,0,0
worryness,moistured_bird,,,,202012,hyper_top,95,0,5,0,0
worryness,moistured_bird,,,,202013,hyper_top,94,0,6,0,0
worryness,moistured_bird,,,,202014,hyper_top,94,0,7.5,0,2
worryness,moistured_bird,,,,202015,hyper_top,94,0,7,0,4
worryness,moistured_bird,,,,202016,hyper_top,93,0,5.5,0,2
worryness,moistured_bird,,,,202017,hyper_top,93,0,6,0,0
worryness,moistured_bird,,,,202018,hyper_top,93,0,6,0,2
worryness,moistured_bird,,,,202019,hyper_top,94,0,8,0,10
worryness,moistured_bird,,,,202020,hyper_top,95,0,6,0,1
worryness,moistured_bird,,,,202021,hyper_top,96,0,6,0,9
worryness,moistured_bird,,,,202022,hyper_top,96,0,6,0,12
worryness,moistured_bird,,,,202023,hyper_top,97,0,5,0,12
worryness,moistured_bird,,,,202024,hyper_top,97,0,4,0,6
worryness,moistured_bird,,,,202025,hyper_top,97,0,6,0,9
worryness,moistured_bird,,,,202026,hyper_top,96,0,3,0,4
worryness,moistured_bird,,,,202027,hyper_top,96,0,3,0,4
worryness,moistured_bird,,,,202028,hyper_top,96,0,2,0,17
worryness,moistured_bird,,,,202029,hyper_top,97,0,4,0,8
worryness,moistured_bird,,,,202030,hyper_top,96,0,5,0,0
worryness,moistured_bird,,,,202031,hyper_top,96,0,5,0,3
worryness,moistured_bird,,,,202032,hyper_top,96,0,6,0,2
worryness,moistured_bird,,,,202033,hyper_top,96,0,5,0,0
worryness,moistured_bird,,,,202034,hyper_top,96,0,3,0,0
worryness,moistured_bird,,,,202035,hyper_top,96,0,6,0,5
worryness,moistured_bird,,,,202036,hyper_top,96,1,14,0,5
worryness,moistured_bird,,,,202037,hyper_top,96,1,9,0,9
worryness,moistured_bird,,,,202038,hyper_top,96,1,8,0,1
worryness,moistured_bird,,,,202039,hyper_top,96,1,7,0,1
worryness,moistured_bird,,,,202040,hyper_top,96,0,5,0,0
worryness,moistured_bird,,,,202041,hyper_top,96,0,6,0,29
worryness,moistured_bird,,,,202042,hyper_top,96,0,10,0,3
worryness,moistured_bird,,,,202043,hyper_top,96,0,6,0,2
worryness,moistured_bird,,,,202044,hyper_top,96,0,7,0,3
worryness,moistured_bird,,,,202045,hyper_top,96,0,5,0,19
worryness,moistured_bird,,,,202046,hyper_top,96,0,6,0,20
worryness,moistured_bird,,,,202047,hyper_top,95,0,5,0,9
worryness,moistured_bird,,,,202048,hyper_top,96,0,8,0,13
worryness,moistured_bird,,,,202049,hyper_top,96,0,15,0,7
worryness,moistured_bird,,,,202050,hyper_top,97,0,21,0,4
worryness,moistured_bird,,,,202051,hyper_top,97,0,19,0,39
worryness,moistured_bird,,,,202052,hyper_top,98,0,20,0,50
worryness,moistured_bird,,,,202053,hyper_top,98,0,30,0,57
worryness,moistured_bird,,,,202101,hyper_top,98,0,17,0,9
worryness,moistured_bird,,,,202102,hyper_top,98,0,10,0,0
worryness,moistured_bird,,,,202103,hyper_top,97,0,8,0,0
worryness,moistured_bird,,,,202104,hyper_top,97,0,6,0,0
worryness,moistured_bird,,,,202105,hyper_top,96,0,5,0,4
worryness,moistured_bird,,,,202106,hyper_top,97,0,7,0,4
worryness,moistured_bird,,,,202107,hyper_top,97,0,6,0,2
worryness,moistured_bird,,,,202108,hyper_top,97,0,9,0,10
worryness,moistured_bird,,,,202109,hyper_top,97,0,7,0,0
worryness,moistured_bird,,,,202110,hyper_top,97,0,5,0,0
worryness,moistured_bird,,,,202111,hyper_top,97,0,5,0,0
worryness,moistured_bird,,,,202112,hyper_top,97,0,6,0,23
worryness,moistured_bird,,,,202113,hyper_top,97,0,6,0,21
worryness,moistured_bird,,,,202114,hyper_top,97,0,8,0,3
worryness,moistured_bird,,,,202115,hyper_top,97,0,8,0,3
worryness,moistured_bird,,,,202116,hyper_top,96,0,6,0,5
worryness,moistured_bird,,,,202117,hyper_top,96,0,7,0,3
worryness,moistured_bird,,,,202118,hyper_top,96,0,5,0,2
worryness,moistured_bird,,,,202119,hyper_top,97,0,9,0,10
worryness,moistured_bird,,,,202120,hyper_top,97,0,7,0,10
worryness,moistured_bird,,,,202121,hyper_top,97,0,5,0,1
worryness,moistured_bird,,,,202122,hyper_top,97,0,7,0,15
worryness,moistured_bird,,,,202123,hyper_top,97,0,6,0,19
worryness,moistured_bird,,,,202124,hyper_top,97,0,8,0,5
worryness,moistured_bird,,,,202125,hyper_top,96,0,8,0,2
worryness,moistured_bird,,,,202126,hyper_top,96,0,9,0,5
anxiety,heavy_feather,,,,201827,hyper_top,94,0,9,0,0
anxiety,visitor,,,,201827,hyper_top,100,0,11,0,14
anxiety,gracious_road,,,,201827,hyper_top,96,0,12,0,1
anxiety,viable_line,,,,201827,hyper_top,100,0,14,0,10
anxiety,silver_coin,,,,201827,hyper_top,97,0,10,0,0
anxiety,heavy_feather,,,,201828,hyper_top,94,0,7,0,0
anxiety,visitor,,,,201828,hyper_top,100,0,10,0,29
anxiety,gracious_road,,,,201828,hyper_top,95,0,7,0,0
anxiety,viable_line,,,,201828,hyper_top,100,0,19,0,4
anxiety,silver_coin,,,,201828,hyper_top,97,0,9,0,0
anxiety,heavy_feather,,,,201829,hyper_top,94,0,6,0,0
anxiety,visitor,,,,201829,hyper_top,100,0,12,0,3
anxiety,gracious_road,,,,201829,hyper_top,95,0,9,0,0
anxiety,viable_line,,,,201829,hyper_top,100,1,18,0,11
anxiety,silver_coin,,,,201829,hyper_top,97,0,8,0,0
anxiety,heavy_feather,,,,201830,hyper_top,94,0,5,0,0
anxiety,visitor,,,,201830,hyper_top,100,0,13,0,7
anxiety,gracious_road,,,,201830,hyper_top,95,0,11,0,1
anxiety,viable_line,,,,201830,hyper_top,100,1,21,0,9
anxiety,silver_coin,,,,201830,hyper_top,97,0,7,0,1
anxiety,heavy_feather,,,,201831,hyper_top,94,0,3,0,0
anxiety,visitor,,,,201831,hyper_top,100,0,9,0,21
anxiety,gracious_road,,,,201831,hyper_top,95,0,7,0,2
anxiety,viable_line,,,,201831,hyper_top,100,1,19,0,20
anxiety,silver_coin,,,,201831,hyper_top,97,1,7,0,2
anxiety,heavy_feather,,,,201832,hyper_top,94,0,3,0,0
anxiety,visitor,,,,201832,hyper_top,100,0,9,0,16
anxiety,gracious_road,,,,201832,hyper_top,95,0,8,0,0
anxiety,viable_line,,,,201832,hyper_top,100,3,21,0,18
anxiety,silver_coin,,,,201832,hyper_top,97,1,9,0,1
anxiety,heavy_feather,,,,201833,hyper_top,94,0,3,0,0
anxiety,visitor,,,,201833,hyper_top,100,0,11,0,3
anxiety,gracious_road,,,,201833,hyper_top,95,0,7,0,0
anxiety,viable_line,,,,201833,hyper_top,100,12,19,0,12
anxiety,silver_coin,,,,201833,hyper_top,97,0,9,0,0
anxiety,heavy_feather,,,,201834,hyper_top,94,0,2,0,0
anxiety,visitor,,,,201834,hyper_top,100,0,10,0,11
anxiety,gracious_road,,,,201834,hyper_top,95,0,6,0,0
anxiety,viable_line,,,,201834,hyper_top,100,11,15,0,11
anxiety,silver_coin,,,,201834,hyper_top,97,0,8,0,0
anxiety,heavy_feather,,,,201835,hyper_top,94,0,1,0,0
anxiety,visitor,,,,201835,hyper_top,100,0,9,0,1
anxiety,gracious_road,,,,201835,hyper_top,94,0,7,0,0
anxiety,viable_line,,,,201835,hyper_top,100,0,13,0,27
