,CATEGORY,BRAND,EAN,YEAR_WEEK,DISTRIBUTION_CODE,SALES_SO,VOLUME_SO,SALES_SO_PROMO,VOLUME_SO_PROMO,sales_non_promo,volume_non_promo,Unnamed: 11,Unnamed: 12,PRICE_ASP,PRICE_PERIOD
1079,horror,gold_plane,,202107,hyper_top,719041.0,29480.3,17826.2,665.0,701214.8,28815.3,,,24.39055911914058,201905-202113
1080,horror,gold_plane,,202108,hyper_top,755442.9,30950.9,12195.3,510.8,743247.6,30440.1,,,24.407784587847203,201905-202113
1081,horror,gold_plane,,202109,hyper_top,761576.6,31345.6,45103.0,1882.7,716473.6,29462.9,,,24.296124495942014,201905-202113
1082,horror,gold_plane,,202110,hyper_top,724949.9,29771.4,38886.0,1545.1,686063.9,28226.3,,,24.350547841216738,201905-202113
1083,horror,gold_plane,,202111,hyper_top,703770.3,28927.2,27126.5,1076.2,676643.8,27851.0,,,24.32901559777649,201905-202113
1084,horror,gold_plane,,202112,hyper_top,704167.6,28904.2,16512.1,597.4,687655.5,28306.8,,,24.362120383888847,201905-202113
1085,horror,gold_plane,,202113,hyper_top,882995.6,36429.1,21936.7,911.0,861058.9,35518.1,,,24.23874320254961,201905-202113
1086,horror,gold_plane,,202114,hyper_top,786767.9,32538.6,130840.7,5610.0,655927.2,26928.6,,,24.17952524079094,202113-202126
1087,horror,gold_plane,,202115,hyper_top,808156.2,33406.2,120008.9,5094.3,688147.3,28311.9,,,24.19180271925571,202113-202126
1088,horror,gold_plane,,202116,hyper_top,823019.9,34088.9,39476.0,1676.3,783543.9,32412.6,,,24.143339914165608,202113-202126
1089,horror,gold_plane,,202117,hyper_top,665936.1,27384.5,22724.1,983.7,643212.0,26400.8,,,24.317993755591665,202113-202126
1090,horror,gold_plane,,202118,hyper_top,918894.7,37936.7,34867.9,1428.8,884026.8,36507.9,,,24.221787872956796,202113-202126
1091,horror,gold_plane,,202119,hyper_top,1287796.5,53866.2,631288.1,27100.0,656508.4,26766.2,,,23.90732036044867,202113-202126
1092,horror,gold_plane,,202120,hyper_top,1082931.4,45193.5,416253.7,18077.2,666677.7,27116.3,,,23.962105169991258,202113-202126
1093,horror,gold_plane,,202121,hyper_top,1039424.7,43092.6,329022.4,13857.8,710402.3,29234.8,,,24.120723743751828,202113-202126
1094,horror,gold_plane,,202122,hyper_top,1053460.8,43739.1,257194.8,10913.6,796266.0,32825.5,,,24.08510463178255,202113-202126
1095,horror,gold_plane,,202123,hyper_top,1055746.9,44332.6,192769.2,8462.1,862977.7,35870.5,,,23.814233769280392,202113-202126
1096,horror,gold_plane,,202124,hyper_top,981776.1,41100.1,200967.5,8513.1,780808.6,32587.0,,,23.8874382300773,202113-202126
1097,horror,gold_plane,,202125,hyper_top,974826.1,41654.4,164360.4,7734.7,810465.7,33919.7,,,23.402716159637396,202113-202126
1098,horror,gold_plane,,202126,hyper_top,953396.9,39997.3,80237.7,3532.0,873159.2,36465.3,,,23.836531465873946,202113-202126
1099,worryness,moistured_bird,,201827,hyper_top,782059.4,31662.8,39227.1,1684.3,,,,,24.699628586227373,201827-201905
1100,worryness,moistured_bird,,201828,hyper_top,836267.6,33791.2,50179.8,2178.6,,,,,24.74808825966524,201827-201905
1101,worryness,moistured_bird,,201829,hyper_top,766498.1,31084.0,61643.1,2652.6,,,,,24.65892742246815,201827-201905
1102,worryness,moistured_bird,,201830,hyper_top,758675.1,30720.4,48529.1,2056.5,,,,,24.696133513886537,201827-201905
1103,worryness,moistured_bird,,201831,hyper_top,830470.7,33749.1,96139.5,4189.3,,,,,24.607195451137954,201827-201905
1104,worryness,moistured_bird,,201832,hyper_top,838640.5,34042.3,85760.9,3767.3,,,,,24.635247912156345,201827-201905
1105,worryness,moistured_bird,,201833,hyper_top,824802.1,33350.3,33289.4,1439.6,,,,,24.73147467938819,201827-201905
1106,worryness,moistured_bird,,201834,hyper_top,732554.9,29553.0,33563.2,1388.7,,,,,24.78783541434034,201827-201905
1107,worryness,moistured_bird,,201835,hyper_top,748014.5,30257.3,75058.7,3261.3,,,,,24.721786147475154,201827-201905
1108,worryness,moistured_bird,,201836,hyper_top,758057.9,30543.3,47108.2,2064.2,,,,,24.819122360714136,201827-201905
1109,worryness,moistured_bird,,201837,hyper_top,723577.1,29006.2,14992.3,637.8,,,,,24.945601285242464,201827-201905
1110,worryness,moistured_bird,,201838,hyper_top,680260.9,27214.6,13064.1,553.5,,,,,24.9961748473246,201827-201905
1111,worryness,moistured_bird,,201839,hyper_top,702127.7,28329.5,21568.6,925.0,,,,,24.784330821228753,201827-201905
1112,worryness,moistured_bird,,201840,hyper_top,741583.9,29942.2,30770.2,1411.3,,,,,24.76718143623381,201827-201905
1113,worryness,moistured_bird,,201841,hyper_top,732145.9,29582.8,39080.6,1663.6,,,,,24.749039982692647,201827-201905
1114,worryness,moistured_bird,,201842,hyper_top,697096.7,28064.6,24741.2,1066.3,,,,,24.839003584586987,201827-201905
1115,worryness,moistured_bird,,201843,hyper_top,751164.3,31029.3,97629.2,4942.1,,,,,24.20822577370421,201827-201905
1116,worryness,moistured_bird,,201844,hyper_top,952494.1,38841.8,204599.2,9111.3,,,,,24.5223985500157,201827-201905
1117,worryness,moistured_bird,,201845,hyper_top,788725.1,31894.8,140622.1,6222.6,,,,,24.728955817249208,201827-201905
1118,worryness,moistured_bird,,201846,hyper_top,709977.3,28451.3,104443.4,4588.1,,,,,24.954125119063104,201827-201905
1119,worryness,moistured_bird,,201847,hyper_top,667001.0,26882.9,89900.1,4009.4,,,,,24.811348478028783,201827-201905
1120,worryness,moistured_bird,,201848,hyper_top,706926.3,28846.3,137556.2,6262.2,,,,,24.506654232951888,201827-201905
1121,worryness,moistured_bird,,201849,hyper_top,879793.2,36069.5,225001.1,10065.5,,,,,24.3916106405689,201827-201905
1122,worryness,moistured_bird,,201850,hyper_top,901487.6,37330.8,265406.7,12134.9,,,,,24.14862794261039,201827-201905
1123,worryness,moistured_bird,,201851,hyper_top,1192999.9,50281.9,457306.9,20837.2,,,,,23.72622951797764,201827-201905
1124,worryness,moistured_bird,,201852,hyper_top,1499459.1,63427.9,703411.6,31561.6,,,,,23.640371193118487,201827-201905
1125,worryness,moistured_bird,,201901,hyper_top,1528196.3,62749.0,214932.3,9350.8,,,,,24.354114009785018,201827-201905
1126,worryness,moistured_bird,,201902,hyper_top,648262.5,25731.8,35078.7,1509.7,,,,,25.193049067690563,201827-201905
1127,worryness,moistured_bird,,201903,hyper_top,649134.6,25783.7,39747.4,1759.4,,,,,25.176161683544255,201827-201905
1128,worryness,moistured_bird,,201904,hyper_top,633315.3,25258.2,63498.5,2798.9,,,,,25.073651329073332,201827-201905
1129,worryness,moistured_bird,,201905,hyper_top,665987.7,26516.3,38761.5,1680.6,,,,,25.116162511360937,201827-201905
1130,worryness,moistured_bird,,201906,hyper_top,731143.9,28942.2,34569.1,1472.1,,,,,25.262208816192274,201905-202113
1131,worryness,moistured_bird,,201907,hyper_top,717945.1,28291.9,17401.0,732.3,,,,,25.3763480006645,201905-202113
1132,worryness,moistured_bird,,201908,hyper_top,676959.1,26709.7,19382.5,810.0,,,,,25.345065650306815,201905-202113
1133,worryness,moistured_bird,,201909,hyper_top,702909.6,27880.6,42773.7,1960.6,,,,,25.211422996635655,201905-202113
1134,worryness,moistured_bird,,201910,hyper_top,741017.4,29278.4,26436.5,1198.7,,,,,25.30935433630253,201905-202113
1135,worryness,moistured_bird,,201911,hyper_top,701440.3,27613.7,21367.6,902.4,,,,,25.40189471168297,201905-202113
1136,worryness,moistured_bird,,201912,hyper_top,689730.3,27221.7,54778.9,2299.5,,,,,25.337517495233584,201905-202113
1137,worryness,moistured_bird,,201913,hyper_top,676626.0,26660.1,73805.8,3096.2,,,,,25.379724757221467,201905-202113
1138,worryness,moistured_bird,,201914,hyper_top,741377.5,29319.4,32380.9,1358.7,,,,,25.286243920407646,201905-202113
1139,worryness,moistured_bird,,201915,hyper_top,707955.5,27995.8,11918.5,488.9,,,,,25.28791818772816,201905-202113
1140,worryness,moistured_bird,,201916,hyper_top,733679.0,29127.2,13409.0,543.3,,,,,25.188792606223736,201905-202113
1141,worryness,moistured_bird,,201917,hyper_top,629945.6,24948.4,10661.0,452.7,,,,,25.249939875903863,201905-202113
1142,worryness,moistured_bird,,201918,hyper_top,692153.3,27460.7,13633.9,559.9,,,,,25.205231476255157,201905-202113
1143,worryness,moistured_bird,,201919,hyper_top,623270.6,24745.5,10635.6,419.3,,,,,25.1872300014144,201905-202113
1144,worryness,moistured_bird,,201920,hyper_top,564227.3,22379.4,11758.3,457.6,,,,,25.211904698070548,201905-202113
1145,worryness,moistured_bird,,201921,hyper_top,593308.0,23897.1,88014.5,3723.7,,,,,24.82761506626327,201905-202113
1146,worryness,moistured_bird,,201922,hyper_top,661150.0,26611.3,44349.4,1882.8,,,,,24.84470882670144,201905-202113
1147,worryness,moistured_bird,,201923,hyper_top,834118.7,33276.3,41048.6,1723.0,,,,,25.066449695428876,201905-202113
1148,worryness,moistured_bird,,201924,hyper_top,842633.0,33657.3,116321.1,4867.0,,,,,25.03566833940928,201905-202113
1149,worryness,moistured_bird,,201925,hyper_top,897845.6,35918.7,116258.4,4850.4,,,,,24.99660622461281,201905-202113
1150,worryness,moistured_bird,,201926,hyper_top,848913.5,34102.3,103364.1,4411.4,,,,,24.893145037138254,201905-202113
1151,worryness,moistured_bird,,201927,hyper_top,915307.4,36487.3,49824.1,2071.3,,,,,25.085643497874603,201905-202113
1152,worryness,moistured_bird,,201928,hyper_top,958763.1,38413.5,107591.1,4804.4,,,,,24.959014408996836,201905-202113
1153,worryness,moistured_bird,,201929,hyper_top,874919.5,34928.5,80512.9,3446.8,,,,,25.04887126558541,201905-202113
1154,worryness,moistured_bird,,201930,hyper_top,873487.7,35337.4,95090.9,4357.5,,,,,24.71850503998596,201905-202113
1155,worryness,moistured_bird,,201931,hyper_top,977035.8,39172.6,83975.8,3515.0,,,,,24.941816473759722,201905-202113
1156,worryness,moistured_bird,,201932,hyper_top,983846.2,39338.5,86689.0,3689.3,,,,,25.009753803525808,201905-202113
1157,worryness,moistured_bird,,201933,hyper_top,967138.9,38524.6,53730.8,2216.3,,,,,25.104450143544646,201905-202113
1158,worryness,moistured_bird,,201934,hyper_top,1003170.6,40325.1,193112.5,8234.2,,,,,24.877076560256516,201905-202113
1159,worryness,moistured_bird,,201935,hyper_top,945909.2,37979.7,193463.1,8269.4,,,,,24.90565223000708,201905-202113
1160,worryness,moistured_bird,,201936,hyper_top,884670.8,35187.1,61692.1,2579.4,,,,,25.141907119370455,201905-202113
1161,worryness,moistured_bird,,201937,hyper_top,843882.3,33463.0,16934.6,681.1,,,,,25.218369542479756,201905-202113
1162,worryness,moistured_bird,,201938,hyper_top,816685.9,32401.8,37711.9,1563.9,,,,,25.20495466301255,201905-202113
1163,worryness,moistured_bird,,201939,hyper_top,849750.6,34323.6,147343.6,6546.2,,,,,24.75703597524735,201905-202113
1164,worryness,moistured_bird,,201940,hyper_top,908639.6,36603.1,100314.5,4515.9,,,,,24.824115990175695,201905-202113
1165,worryness,moistured_bird,,201941,hyper_top,882243.3,35095.0,79330.2,3441.2,,,,,25.138717766063543,201905-202113
1166,worryness,moistured_bird,,201942,hyper_top,847501.4,33667.8,43957.2,1900.2,,,,,25.172461521097308,201905-202113
1167,worryness,moistured_bird,,201943,hyper_top,837459.3,33141.4,13051.6,539.7,,,,,25.269279511426795,201905-202113
1168,worryness,moistured_bird,,201944,hyper_top,1003370.7,39795.0,25277.2,974.3,,,,,25.213486618921973,201905-202113
1169,worryness,moistured_bird,,201945,hyper_top,1010976.8,40830.8,120380.4,5488.4,,,,,24.76015165022483,201905-202113
1170,worryness,moistured_bird,,201946,hyper_top,873729.8,34941.2,65108.4,2747.6,,,,,25.00571817796756,201905-202113
1171,worryness,moistured_bird,,201947,hyper_top,825433.2,32789.2,67462.5,2907.1,,,,,25.173935320166397,201905-202113
1172,worryness,moistured_bird,,201948,hyper_top,875146.8,34893.7,120642.6,5064.8,,,,,25.080366943029833,201905-202113
1173,worryness,moistured_bird,,201949,hyper_top,1061439.4,42571.0,195969.9,8282.9,,,,,24.933391275751095,201905-202113
1174,worryness,moistured_bird,,201950,hyper_top,1056854.0,42554.8,271109.2,11597.9,,,,,24.835130232077226,201905-202113
1175,worryness,moistured_bird,,201951,hyper_top,1273763.3,52021.1,428805.2,18566.8,,,,,24.48551260930661,201905-202113
1176,worryness,moistured_bird,,201952,hyper_top,1520252.0,62585.6,590066.2,25577.1,,,,,24.29076337048778,201905-202113
1177,worryness,moistured_bird,,202001,hyper_top,2140789.3,87317.7,167454.6,6967.6,,,,,24.517243353867542,201905-202113
1178,worryness,moistured_bird,,202002,hyper_top,823509.6,32438.9,29612.1,1242.6,,,,,25.386483512079632,201905-202113
1179,worryness,moistured_bird,,202003,hyper_top,812373.6,32050.0,22965.8,942.5,,,,,25.347070202808112,201905-202113
1180,worryness,moistured_bird,,202004,hyper_top,790364.7,31151.7,17330.9,658.0,,,,,25.37147892410366,201905-202113
1181,worryness,moistured_bird,,202005,hyper_top,817737.4,32314.5,23322.4,949.6,,,,,25.30558727506228,201905-202113
1182,worryness,moistured_bird,,202006,hyper_top,917679.0,36264.8,53157.2,2195.9,,,,,25.304951357790472,201905-202113
1183,worryness,moistured_bird,,202007,hyper_top,933094.6,36835.9,78806.2,3258.0,,,,,25.331119912911046,201905-202113
1184,worryness,moistured_bird,,202008,hyper_top,851723.6,33674.0,46295.4,1864.5,,,,,25.29321137969947,201905-202113
1185,worryness,moistured_bird,,202009,hyper_top,866440.5,34302.9,46226.5,1906.3,,,,,25.258520416641158,201905-202113
1186,worryness,moistured_bird,,202010,hyper_top,943831.2,37268.7,29582.9,1210.1,,,,,25.325036827149862,201905-202113
1187,worryness,moistured_bird,,202011,hyper_top,964766.8,38048.0,18564.7,775.2,,,,,25.35657064760303,201905-202113
1188,worryness,moistured_bird,,202012,hyper_top,727714.9,28701.2,10039.1,423.5,,,,,25.354859727119425,201905-202113
1189,worryness,moistured_bird,,202013,hyper_top,636080.9,25101.3,5704.3,249.2,,,,,25.340556066817257,201905-202113
1190,worryness,moistured_bird,,202014,hyper_top,709412.7,28073.1,10899.4,545.0,,,,,25.270194599100204,201905-202113
1191,worryness,moistured_bird,,202015,hyper_top,774058.8,30716.7,34443.7,1501.4,,,,,25.19993358661575,201905-202113
1192,worryness,moistured_bird,,202016,hyper_top,701402.1,27770.5,18948.1,829.8,,,,,25.257092958355088,201905-202113
1193,worryness,moistured_bird,,202017,hyper_top,612780.9,24241.3,1004.0,42.2,,,,,25.27838441007702,201905-202113
1194,worryness,moistured_bird,,202018,hyper_top,546205.5,21700.1,16730.7,695.3,,,,,25.170644374910715,201905-202113
1195,worryness,moistured_bird,,202019,hyper_top,726270.3,28929.3,95503.5,3956.3,,,,,25.105007725731355,201905-202113
1196,worryness,moistured_bird,,202020,hyper_top,908447.9,36167.2,16851.0,722.4,,,,,25.118004711451263,201905-202113
1197,worryness,moistured_bird,,202021,hyper_top,954768.4,38224.8,81615.7,3435.2,,,,,24.977721269960863,201905-202113
1198,worryness,moistured_bird,,202022,hyper_top,1243038.4,49729.3,147262.5,6115.5,,,,,24.99609686844576,201905-202113
1199,worryness,moistured_bird,,202023,hyper_top,1170500.6,46595.9,105719.9,4439.6,,,,,25.120248777252936,201905-202113
1200,worryness,moistured_bird,,202024,hyper_top,1182164.0,47194.9,99404.8,4054.6,,,,,25.048553975111716,201905-202113
1201,worryness,moistured_bird,,202025,hyper_top,1170934.9,46775.6,104226.3,4299.7,,,,,25.03302790343683,201905-202113
1202,worryness,moistured_bird,,202026,hyper_top,1079035.6,43054.3,30608.0,1258.9,,,,,25.06220284617332,201905-202113
1203,worryness,moistured_bird,,202027,hyper_top,1124367.9,44716.5,81639.7,3246.9,,,,,25.144362819093622,201905-202113
1204,worryness,moistured_bird,,202028,hyper_top,1238056.1,50236.4,197754.0,9024.4,,,,,24.644602320229954,201905-202113
1205,worryness,moistured_bird,,202029,hyper_top,1130858.0,45070.1,65928.4,2940.7,,,,,25.09109143312307,201905-202113
1206,worryness,moistured_bird,,202030,hyper_top,1039602.5,41280.8,13452.9,541.8,,,,,25.183681033313306,201905-202113
1207,worryness,moistured_bird,,202031,hyper_top,1049007.9,41696.0,33756.8,1397.7,,,,,25.158478031465847,201905-202113
1208,worryness,moistured_bird,,202032,hyper_top,1178186.9,46795.3,31053.3,1250.0,,,,,25.177462266509668,201905-202113
1209,worryness,moistured_bird,,202033,hyper_top,1102922.6,43733.6,28840.0,1186.6,,,,,25.219112993213457,201905-202113
1210,worryness,moistured_bird,,202034,hyper_top,1076989.5,42541.1,10858.5,423.6,,,,,25.31644691839186,201905-202113
1211,worryness,moistured_bird,,202035,hyper_top,1002211.9,39651.5,59780.1,2454.6,,,,,25.27551038422254,201905-202113
1212,worryness,moistured_bird,,202036,hyper_top,1055268.3,42792.0,203250.9,9155.4,,,,,24.66041082445317,201905-202113
1213,worryness,moistured_bird,,202037,hyper_top,1053162.0,42020.6,121438.9,5271.5,,,,,25.062992912999814,201905-202113
1214,worryness,moistured_bird,,202038,hyper_top,932679.8,36816.5,29089.1,1195.4,,,,,25.3332011462252,201905-202113
1215,worryness,moistured_bird,,202039,hyper_top,877644.8,34671.9,24228.8,977.5,,,,,25.312855655444324,201905-202113
1216,worryness,moistured_bird,,202040,hyper_top,949351.8,37472.5,7271.2,293.9,,,,,25.33462672626593,201905-202113
1217,worryness,moistured_bird,,202041,hyper_top,1200073.6,48241.4,288135.6,12415.8,,,,,24.87642564270523,201905-202113
1218,worryness,moistured_bird,,202042,hyper_top,1001246.5,39953.8,97108.8,4409.8,,,,,25.060106923496637,201905-202113
1219,worryness,moistured_bird,,202043,hyper_top,964961.8,38164.3,32548.0,1386.8,,,,,25.284409775628006,201905-202113
1220,worryness,moistured_bird,,202044,hyper_top,976898.6,38608.3,43023.3,1798.2,,,,,25.302813125675048,201905-202113
1221,worryness,moistured_bird,,202045,hyper_top,1120765.1,44538.6,272077.6,11353.7,,,,,25.16390501722102,201905-202113
1222,worryness,moistured_bird,,202046,hyper_top,1130852.0,45627.6,268036.3,12084.0,,,,,24.784384889847374,201905-202113
1223,worryness,moistured_bird,,202047,hyper_top,1056169.6,42139.0,91342.7,3868.9,,,,,25.063945513657185,201905-202113
1224,worryness,moistured_bird,,202048,hyper_top,1089179.9,43221.4,141606.7,5967.0,,,,,25.200014344745888,201905-202113
1225,worryness,moistured_bird,,202049,hyper_top,1251001.5,49774.1,101000.7,4211.1,,,,,25.133583530390304,201905-202113
1226,worryness,moistured_bird,,202050,hyper_top,1205021.4,47842.6,126532.0,5325.9,,,,,25.18720554484915,201905-202113
1227,worryness,moistured_bird,,202051,hyper_top,1430135.8,57501.8,355117.8,14994.3,,,,,24.871148381441973,201905-202113
1228,worryness,moistured_bird,,202052,hyper_top,1687585.1,68814.9,437150.5,18499.1,,,,,24.523542139856342,201905-202113
1229,worryness,moistured_bird,,202053,hyper_top,2863761.5,117124.8,1081232.5,46704.7,,,,,24.45051346939333,201905-202113
1230,worryness,moistured_bird,,202101,hyper_top,1050058.5,41424.2,104317.5,4364.8,,,,,25.34891440269215,201905-202113
1231,worryness,moistured_bird,,202102,hyper_top,1086207.8,42741.9,25269.8,1043.7,,,,,25.413184720379768,201905-202113
1232,worryness,moistured_bird,,202103,hyper_top,1064655.5,41876.4,23561.4,972.9,,,,,25.42375896686439,201905-202113
1233,worryness,moistured_bird,,202104,hyper_top,1139662.9,44907.8,12973.6,533.6,,,,,25.37783859374095,201905-202113
1234,worryness,moistured_bird,,202105,hyper_top,1264401.6,49824.4,49836.0,2106.8,,,,,25.377156573887493,201905-202113
1235,worryness,moistured_bird,,202106,hyper_top,1307236.3,51475.4,52398.4,2193.6,,,,,25.395359725227973,201905-202113
1236,worryness,moistured_bird,,202107,hyper_top,1222507.4,48233.2,31971.1,1344.2,,,,,25.345765986913577,201905-202113
1237,worryness,moistured_bird,,202108,hyper_top,1271359.0,50377.7,97016.3,4085.7,,,,,25.236543153022073,201905-202113
1238,worryness,moistured_bird,,202109,hyper_top,1260115.8,49711.2,13448.0,535.0,,,,,25.348730266016513,201905-202113
1239,worryness,moistured_bird,,202110,hyper_top,1182856.8,46611.3,14893.1,592.9,,,,,25.377039473260776,201905-202113
1240,worryness,moistured_bird,,202111,hyper_top,1120966.1,44170.7,9637.6,392.7,,,,,25.378046985897896,201905-202113
1241,worryness,moistured_bird,,202112,hyper_top,1229471.4,49503.7,208572.9,9414.7,,,,,24.835949636087808,201905-202113
1242,worryness,moistured_bird,,202113,hyper_top,1296278.4,51937.1,162883.4,7340.0,,,,,24.95862110129368,201905-202113
1243,worryness,moistured_bird,,202114,hyper_top,1128306.0,44566.7,61543.0,2506.2,,,,,25.317243592188788,202113-202126
1244,worryness,moistured_bird,,202115,hyper_top,937745.8,37151.7,41278.4,1641.8,,,,,25.240993009741146,202113-202126
1245,worryness,moistured_bird,,202116,hyper_top,936995.4,37944.1,77076.6,4084.9,,,,,24.694100005007368,202113-202126
1246,worryness,moistured_bird,,202117,hyper_top,781182.5,30824.1,53118.6,2343.2,,,,,25.34323792097742,202113-202126
1247,worryness,moistured_bird,,202118,hyper_top,1048438.8,41558.4,40147.9,1620.4,,,,,25.228083853083852,202113-202126
1248,worryness,moistured_bird,,202119,hyper_top,1426044.4,56634.6,296096.6,12259.0,,,,,25.179738181253157,202113-202126
1249,worryness,moistured_bird,,202120,hyper_top,1317822.1,51926.2,221460.8,9127.7,,,,,25.378750996606726,202113-202126
1250,worryness,moistured_bird,,202121,hyper_top,1182942.4,46439.4,21610.7,885.1,,,,,25.472818339599563,202113-202126
1251,worryness,moistured_bird,,202122,hyper_top,1360124.3,53510.9,184749.1,7564.0,,,,,25.41770555157921,202113-202126
1252,worryness,moistured_bird,,202123,hyper_top,1301589.4,51399.7,208279.4,8490.9,,,,,25.322898771782715,202113-202126
1253,worryness,moistured_bird,,202124,hyper_top,1193710.6,47083.9,89872.0,3627.6,,,,,25.352840355195728,202113-202126
1254,worryness,moistured_bird,,202125,hyper_top,1211741.1,47700.4,67709.6,2729.7,,,,,25.403164334051706,202113-202126
1255,worryness,moistured_bird,,202126,hyper_top,1269009.9,50069.2,91273.9,3705.4,,,,,25.34512035343085,202113-202126
1256,anxiety,heavy_feather,,201827,hyper_top,526680.8,15146.5,31263.0,976.1,,,,,34.77244247846038,201827-201905
1257,anxiety,visitor,,201827,hyper_top,3077885.0,150121.5,497538.4,25245.8,,,,,20.502626206106388,201827-201905
1258,anxiety,gracious_road,,201827,hyper_top,601875.1,14844.3,30523.5,731.7,,,,,40.545872826606846,201827-201905
1259,anxiety,viable_line,,201827,hyper_top,2675578.0,140150.0,507418.9,27996.7,,,,,19.090816981805208,201827-201905
1260,anxiety,silver_coin,,201827,hyper_top,594140.3,22595.2,51304.6,1990.9,,,,,26.294978579521317,201827-201905
1261,anxiety,heavy_feather,,201828,hyper_top,534775.6,15319.7,30818.3,979.7,,,,,34.90770706998178,201827-201905
1262,anxiety,visitor,,201828,hyper_top,3262154.3,159996.3,815428.2,42112.3,,,,,20.388935869141974,201827-201905
1263,anxiety,gracious_road,,201828,hyper_top,591305.4,14626.3,27598.0,712.1,,,,,40.427544901991624,201827-201905
1264,anxiety,viable_line,,201828,hyper_top,2657704.0,138331.0,447994.2,24613.6,,,,,19.212642140951775,201827-201905
1265,anxiety,silver_coin,,201828,hyper_top,590273.2,22411.9,35236.9,1345.2,,,,,26.337490351108112,201827-201905
1266,anxiety,heavy_feather,,201829,hyper_top,524992.8,15028.1,24305.2,784.1,,,,,34.93407682940625,201827-201905
1267,anxiety,visitor,,201829,hyper_top,2816556.6,137022.6,317696.5,16073.4,,,,,20.555416405760802,201827-201905
1268,anxiety,gracious_road,,201829,hyper_top,563065.4,13881.1,26174.0,667.0,,,,,40.56345678656591,201827-201905
1269,anxiety,viable_line,,201829,hyper_top,2466848.8,128598.9,427821.8,23342.3,,,,,19.1825031162786,201827-201905
1270,anxiety,silver_coin,,201829,hyper_top,559698.3,21233.7,22623.2,864.7,,,,,26.358962404102915,201827-201905
1271,anxiety,heavy_feather,,201830,hyper_top,530429.7,15172.2,20357.5,642.8,,,,,34.96063194526832,201827-201905
1272,anxiety,visitor,,201830,hyper_top,2938147.3,144048.8,368070.3,19879.5,,,,,20.396888415592493,201827-201905
1273,anxiety,gracious_road,,201830,hyper_top,569790.9,14011.9,32193.3,825.4,,,,,40.664784932807116,201827-201905
1274,anxiety,viable_line,,201830,hyper_top,2419961.0,125716.5,351911.4,18947.2,,,,,19.249350721663426,201827-201905
1275,anxiety,silver_coin,,201830,hyper_top,567211.8,21540.3,25579.7,980.1,,,,,26.332585897132354,201827-201905
1276,anxiety,heavy_feather,,201831,hyper_top,553917.9,15824.5,19079.6,589.8,,,,,35.0038168662517,201827-201905
1277,anxiety,visitor,,201831,hyper_top,3303609.7,162354.0,691789.9,36379.6,,,,,20.3481879103687,201827-201905
1278,anxiety,gracious_road,,201831,hyper_top,582870.4,14335.6,21528.2,519.9,,,,,40.65894695722537,201827-201905
1279,anxiety,viable_line,,201831,hyper_top,2778481.3,145303.3,729435.1,39684.0,,,,,19.121942171994718,201827-201905
1280,anxiety,silver_coin,,201831,hyper_top,596855.0,22676.3,25344.7,978.5,,,,,26.32065195821188,201827-201905
1281,anxiety,heavy_feather,,201832,hyper_top,560961.9,16062.3,15323.9,480.6,,,,,34.92413290749146,201827-201905
1282,anxiety,visitor,,201832,hyper_top,3277436.4,159878.2,639770.0,32640.9,,,,,20.49958280741214,201827-201905
1283,anxiety,gracious_road,,201832,hyper_top,575540.0,14165.7,19235.0,512.1,,,,,40.62912528148979,201827-201905
1284,anxiety,viable_line,,201832,hyper_top,2783015.0,145355.6,635035.0,34719.7,,,,,19.146252363170046,201827-201905
1285,anxiety,silver_coin,,201832,hyper_top,592411.9,22512.1,47278.9,1849.2,,,,,26.315266012499947,201827-201905
1286,anxiety,heavy_feather,,201833,hyper_top,589682.6,16870.5,25587.7,836.1,,,,,34.95347500074094,201827-201905
1287,anxiety,visitor,,201833,hyper_top,3067260.7,147972.0,179066.1,8392.4,,,,,20.728656097099453,201827-201905
1288,anxiety,gracious_road,,201833,hyper_top,592387.3,14591.9,28250.8,729.9,,,,,40.59699559344568,201827-201905
1289,anxiety,viable_line,,201833,hyper_top,4148980.3,220205.0,1849827.8,101318.7,,,,,18.841444563020822,201827-201905
1290,anxiety,silver_coin,,201833,hyper_top,616957.3,23391.2,30147.5,1179.7,,,,,26.375615616129142,201827-201905
1291,anxiety,heavy_feather,,201834,hyper_top,562073.4,16116.7,15271.3,472.6,,,,,34.87521639045214,201827-201905
1292,anxiety,visitor,,201834,hyper_top,2999597.6,146130.8,398280.6,20579.8,,,,,20.526799278454646,201827-201905
1293,anxiety,gracious_road,,201834,hyper_top,543452.5,13393.5,21593.3,583.0,,,,,40.5758390263934,201827-201905
1294,anxiety,viable_line,,201834,hyper_top,3096424.5,162813.0,1006217.9,55083.4,,,,,19.018287851707175,201827-201905
1295,anxiety,silver_coin,,201834,hyper_top,580370.1,22013.9,27228.6,1029.4,,,,,26.363801961487965,201827-201905
1296,anxiety,heavy_feather,,201835,hyper_top,560732.6,16076.4,16828.4,490.1,,,,,34.87923913313926,201827-201905
1297,anxiety,visitor,,201835,hyper_top,2833357.4,136841.5,108976.6,4923.6,,,,,20.705395658480796,201827-201905
1298,anxiety,gracious_road,,201835,hyper_top,544725.4,13418.9,27434.5,703.3,,,,,40.593893687261996,201827-201905
1299,anxiety,viable_line,,201835,hyper_top,2891004.0,152803.1,948613.4,52832.6,,,,,18.91979940197548,201827-201905
