,YEAR_WEEK,BRAND,alex,fiona,jack,laura,lisa,marc,mary,tom,is_last_week,is_january,is_february,is_march,is_april,is_may,is_june,is_july,is_august,is_september,is_october,is_november,is_december,TARGET_VOL_SO,PROMOTION_FEATURE,distribution,DISTRIBUTION_REF,YEAR,PRICE,AVERAGE_PRICE
494,201913,angry_cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,59195.1,0.012844045289720002,0.011764705882352941,85.0,2019,7.088786065062818,7.047496269704449
495,201913,fast_duck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,382354.9,0.007538009374742571,0.010101010101010102,99.0,2019,20.758249730812917,20.565553531718653
496,201913,gold_plane,0.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,23932.0,0.03397163537036188,0.0,93.0,2019,23.496130703660373,23.604903930171297
497,201913,gracious_road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2038.73,0,0,0,1,0,0,0,0,0,0,0,0,0,11586.5,0.027963033777284072,0.0,89.0,2019,43.24578604410305,42.9286443530257
498,201913,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,14583.5,0.05904161174850341,0.0,86.0,2019,36.98824699146295,37.85376597843195
499,201913,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,6392.0,0.014040471666745524,0.03278688524590164,61.0,2019,15.77334167709637,15.825356158880565
500,201913,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,87591.1,0.02033549348769876,0.0,96.0,2019,19.197493809302543,19.265671274224168
501,201913,moistured_bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0,0,0,1,0,0,0,0,0,0,0,0,0,26660.1,-0.0006778028980273743,0.0,87.0,2019,25.379724757221467,25.057196365992205
502,201913,precious_liquid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,21867.4,0.03245995854015825,0.15476190476190477,84.0,2019,36.28143263488114,36.8967308186582
503,201913,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1621.6,0.024430105740643866,0.0,38.0,2019,24.6248149975333,24.670292196023606
504,201913,silver_coin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,20091.8,0.011477517916358648,0.0,90.0,2019,28.20194805841189,28.056544593634218
505,201913,viable_line,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,119626.2,0.004221306919656646,0.0,98.0,2019,20.53281388190881,20.191480554889498
506,201913,visitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.27,0,0,0,1,0,0,0,0,0,0,0,0,0,139671.4,0.01199736086323662,0.0,96.0,2019,21.826752649432883,21.5989239976852
507,201914,angry_cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,51323.3,0.004774374987140645,0.058823529411764705,85.0,2019,7.146734524085551,7.047496269704449
508,201914,fast_duck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,400520.7,0.008408009346129596,0.010101010101010102,99.0,2019,20.740052886155446,20.565553531718653
509,201914,gold_plane,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,25754.4,0.028967952485343805,0.010752688172043012,93.0,2019,23.617832292734445,23.604903930171297
510,201914,gracious_road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,13232.0,0.027934905101348245,0.011235955056179775,89.0,2019,43.24703748488513,42.9286443530257
511,201914,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,15677.9,0.054727755663041264,0.011627906976744186,86.0,2019,37.157820881623174,37.85376597843195
512,201914,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,5453.3,0.0023495476722727045,0.04918032786885246,61.0,2019,15.960372618414537,15.825356158880565
513,201914,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,83780.8,0.014836291909016811,0.0,96.0,2019,19.305256096862287,19.265671274224168
514,201914,moistured_bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,29319.4,0.0030079816914728337,0.022988505747126436,87.0,2019,25.286243920407646,25.057196365992205
515,201914,precious_liquid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,22005.4,0.03523651458808453,0.16666666666666666,84.0,2019,36.17731556799695,36.8967308186582
516,201914,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1296.4,0.01947366373680703,0.07894736842105263,38.0,2019,24.749922863313788,24.670292196023606
517,201914,silver_coin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,21234.9,0.011740545102277618,0.022222222222222223,90.0,2019,28.194444052008716,28.056544593634218
518,201914,viable_line,0.0,0.0,0.0,0.0,0.0,0.0,6064.32,5624.63,0,0,0,0,1,0,0,0,0,0,0,0,0,138911.3,0.007903691624461967,0.0,98.0,2019,20.456883637256293,20.191480554889498
519,201914,visitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.38,0,0,0,0,1,0,0,0,0,0,0,0,0,170987.9,0.04601501481574467,0.010416666666666666,96.0,2019,21.075241581421842,21.5989239976852
520,201915,angry_cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,52162.6,0.005606116541611111,0.09411764705882353,85.0,2019,7.140761771844195,7.047496269704449
521,201915,fast_duck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1558.92,0,0,0,0,1,0,0,0,0,0,0,0,0,401738.6,0.01027244035005402,0.010101010101010102,99.0,2019,20.701056607455694,20.565553531718653
522,201915,gold_plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,24615.2,0.024833776382176573,0.021505376344086023,93.0,2019,23.71838538789041,23.604903930171297
523,201915,gracious_road,0.0,0.0,792.22,0.0,0.0,0.0,0.0,4500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,13623.6,0.0315397500819916,0.033707865168539325,89.0,2019,43.08665844563845,42.9286443530257
524,201915,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,15106.8,0.05597889185583342,0.03488372093023256,86.0,2019,37.10863981783039,37.85376597843195
525,201915,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,5353.5,-0.000412376092062122,0.04918032786885246,61.0,2019,16.00455776594751,15.825356158880565
526,201915,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,89226.5,0.013164631661282171,0.010416666666666666,96.0,2019,19.338013930838933,19.265671274224168
527,201915,moistured_bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,27995.8,0.0029419682827466855,0.04597701149425287,87.0,2019,25.28791818772816,25.057196365992205
528,201915,precious_liquid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,25170.4,0.033093076505422384,0.15476190476190477,84.0,2019,36.257691574230044,36.8967308186582
529,201915,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1119.4,0.005956328006852823,0.02631578947368421,38.0,2019,25.091120242987312,24.670292196023606
530,201915,silver_coin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,21711.2,0.014748926531966107,0.044444444444444446,90.0,2019,28.10861675080143,28.056544593634218
531,201915,viable_line,0.0,0.0,0.0,7344.26,0.0,0.0,14156.32,8435.19,0,0,0,0,1,0,0,0,0,0,0,0,0,136820.3,0.00835585720855096,0.01020408163265306,98.0,2019,20.447560047741455,20.191480554889498
532,201915,visitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.21,0,0,0,0,1,0,0,0,0,0,0,0,0,158862.9,0.02501544160219097,0.020833333333333332,96.0,2019,21.53915986677821,21.5989239976852
533,201916,angry_cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,60582.6,0.007519055321644297,0.1411764705882353,85.0,2019,7.127024921347054,7.047496269704449
534,201916,fast_duck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1441.08,0,0,0,0,1,0,0,0,0,0,0,0,0,487849.0,0.011779305751173846,0.010101010101010102,99.0,2019,20.66953914018477,20.565553531718653
535,201916,gold_plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,31039.3,0.030629759632953373,0.03225806451612903,93.0,2019,23.57741315042543,23.604903930171297
536,201916,gracious_road,0.0,0.0,4880.11,0.0,0.0,0.0,0.0,3930.53,0,0,0,0,1,0,0,0,0,0,0,0,0,18174.9,0.04953434790554827,0.056179775280898875,89.0,2019,42.286081353955176,42.9286443530257
537,201916,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,17218.4,0.03870155409916654,0.05813953488372093,86.0,2019,37.78779677554244,37.85376597843195
538,201916,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,7050.0,0.002593612113256603,0.08196721311475409,61.0,2019,15.956468085106383,15.825356158880565
539,201916,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,101363.6,0.01213076438627588,0.020833333333333332,96.0,2019,19.358273581443438,19.265671274224168
540,201916,moistured_bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.59,0,0,0,0,1,0,0,0,0,0,0,0,0,29127.2,0.00685031520375151,0.08045977011494253,87.0,2019,25.188792606223736,25.057196365992205
541,201916,precious_liquid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,29079.6,0.02836497889597272,0.15476190476190477,84.0,2019,36.43498878939187,36.8967308186582
542,201916,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1327.6,0.012529514520216795,0.10526315789473684,38.0,2019,24.925203374510396,24.670292196023606
543,201916,silver_coin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.19,0,0,0,0,1,0,0,0,0,0,0,0,0,23757.8,0.014357798385149924,0.06666666666666667,90.0,2019,28.11977540007913,28.056544593634218
544,201916,viable_line,0.0,0.0,0.0,11081.85,0.0,590429.0,11778.24,9202.51,0,0,0,0,1,0,0,0,0,0,0,0,0,199906.0,0.01977246601186749,0.01020408163265306,98.0,2019,20.2121512110692,20.191480554889498
545,201916,visitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.35,0,0,0,0,1,0,0,0,0,0,0,0,0,166689.8,0.018447729331895545,0.03125,96.0,2019,21.684252425763308,21.5989239976852
546,201917,angry_cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,59323.8,0.051347849113502535,0.1411764705882353,85.0,2019,6.812289502695377,7.047496269704449
547,201917,fast_duck,0.0,22100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,389080.1,0.009409346904685523,0.010101010101010102,99.0,2019,20.71910899580832,20.565553531718653
548,201917,gold_plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,29425.3,0.03630167421038931,0.03225806451612903,93.0,2019,23.43945856117015,23.604903930171297
549,201917,gracious_road,0.0,0.0,5337.15,0.0,0.0,0.0,0.0,1038.96,0,0,0,0,1,0,0,0,0,0,0,0,0,12338.0,0.024787152168096942,0.056179775280898875,89.0,2019,43.38708056411088,42.9286443530257
550,201917,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,14941.3,0.049105780932057495,0.05813953488372093,86.0,2019,37.37881576569642,37.85376597843195
551,201917,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,5579.1,0.0006579176143609986,0.08196721311475409,61.0,2019,15.987435249412986,15.825356158880565
552,201917,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,82206.1,0.009962656484900204,0.020833333333333332,96.0,2019,19.400759797630588,19.265671274224168
553,201917,moistured_bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,24948.4,0.004439386162477633,0.08045977011494253,87.0,2019,25.249939875903863,25.057196365992205
554,201917,precious_liquid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,17615.2,0.010192912599430913,0.15476190476190477,84.0,2019,37.11641650392842,36.8967308186582
555,201917,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1181.4,0.013137666874387161,0.05263157894736842,38.0,2019,24.909852717115285,24.670292196023606
556,201917,silver_coin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1279.81,0,0,0,0,1,0,0,0,0,0,0,0,0,21070.5,0.014285147654780598,0.07777777777777778,90.0,2019,28.121848081440877,28.056544593634218
557,201917,viable_line,0.0,0.0,0.0,6573.92,0.0,0.0,6572.85,10377.1,0,0,0,0,1,0,0,0,0,0,0,0,0,149286.0,0.019981742210214707,0.01020408163265306,98.0,2019,20.20783596586418,20.191480554889498
558,201917,visitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.57,0,0,0,0,1,0,0,0,0,0,0,0,0,146956.1,0.025040739827006428,0.03125,96.0,2019,21.538600983559032,21.5989239976852
559,201918,angry_cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,61859.6,0.038186887780810495,0.1411764705882353,85.0,2019,6.9067986213942545,7.047496269704449
560,201918,fast_duck,0.0,52137.0,0.0,2580.64516129,0.0,0.0,0.0,6290.322580645,0,0,0,0,0,1,0,0,0,0,0,0,0,443718.3,0.01061580030239658,0.010101010101010102,99.0,2019,20.693874920191483,20.565553531718653
561,201918,gold_plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,30799.6,0.03120309089403425,0.03225806451612903,93.0,2019,23.563468356731907,23.604903930171297
562,201918,gracious_road,0.0,0.0,4012.01,0.0,0.0,0.0,0.0,1398.68,0,0,0,0,0,1,0,0,0,0,0,0,0,13035.8,0.02513183889323307,0.056179775280898875,89.0,2019,43.3717455008515,42.9286443530257
563,201918,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,16254.5,0.05079567949458091,0.05813953488372093,86.0,2019,37.312387338890765,37.85376597843195
564,201918,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,6356.7,0.007231836409751419,0.08196721311475409,61.0,2019,15.882265955605897,15.825356158880565
565,201918,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,89653.1,0.008972446371725666,0.020833333333333332,96.0,2019,19.420163943020373,19.265671274224168
566,201918,moistured_bird,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,1148.02,0,0,0,0,0,1,0,0,0,0,0,0,0,27460.7,0.006202159540026711,0.08045977011494253,87.0,2019,25.205231476255157,25.057196365992205
567,201918,precious_liquid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,18508.6,0.0073320217319382385,0.15476190476190477,84.0,2019,37.223696011583804,36.8967308186582
568,201918,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1300.5,0.014077865579965038,0.05263157894736842,38.0,2019,24.886120722798925,24.670292196023606
569,201918,silver_coin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.71,0,0,0,0,0,1,0,0,0,0,0,0,0,23322.3,0.013788999731845799,0.07777777777777778,90.0,2019,28.136002881362476,28.056544593634218
570,201918,viable_line,0.0,0.0,0.0,0.0,0.0,0.0,1424.9,5633.46,0,0,0,0,0,1,0,0,0,0,0,0,0,148159.6,0.014628306078260043,0.01020408163265306,98.0,2019,20.318223051358128,20.191480554889498
571,201918,visitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.96,0,0,0,0,0,1,0,0,0,0,0,0,0,184182.8,0.03278369591868641,0.041666666666666664,96.0,2019,21.367545177942784,21.5989239976852
572,201919,angry_cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,60637.2,0.02244391679944799,0.1411764705882353,85.0,2019,7.019849201480279,7.047496269704449
573,201919,fast_duck,0.0,44337.0,0.0,3612.903225806,0.0,0.0,0.0,8806.451612903,0,0,0,0,0,1,0,0,0,0,0,0,0,452965.8,0.008401428059965587,0.010101010101010102,99.0,2019,20.740190539771437,20.565553531718653
574,201919,gold_plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,31615.9,0.015013557387344573,0.043010752688172046,93.0,2019,23.95723670684687,23.604903930171297
575,201919,gracious_road,0.0,0.0,0.02,0.0,45000.0,0.0,0.0,1101.32,0,0,0,0,0,1,0,0,0,0,0,0,0,12764.3,0.017595537771509278,0.056179775280898875,89.0,2019,43.70703446330782,42.9286443530257
576,201919,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,16275.4,0.046505600309722665,0.06976744186046512,86.0,2019,37.48102657999189,37.85376597843195
577,201919,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,6318.3,9.709537806777475e-05,0.09836065573770492,61.0,2019,15.996407261446908,15.825356158880565
578,201919,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,92620.6,0.013121465129091962,0.020833333333333332,96.0,2019,19.338859821681137,19.265671274224168
579,201919,moistured_bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2779.12,0,0,0,0,0,1,0,0,0,0,0,0,0,24745.5,0.006911925956522183,0.09195402298850575,87.0,2019,25.1872300014144,25.057196365992205
580,201919,precious_liquid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,19132.9,-0.0028671118195323585,0.15476190476190477,84.0,2019,37.60614961662894,36.8967308186582
581,201919,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1379.1,0.011060072359566579,0.07894736842105263,38.0,2019,24.962294249873107,24.670292196023606
582,201919,silver_coin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.86,0,0,0,0,0,1,0,0,0,0,0,0,0,23352.4,0.009005505901955656,0.07777777777777778,90.0,2019,28.272473064866993,28.056544593634218
583,201919,viable_line,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2726.76,0,0,0,0,0,1,0,0,0,0,0,0,0,137615.6,0.004911394467730697,0.02040816326530612,98.0,2019,20.518584375608576,20.191480554889498
584,201919,visitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1284.95,0,0,0,0,0,1,0,0,0,0,0,0,0,187365.0,0.024587678021964113,0.041666666666666664,96.0,2019,21.54860993248472,21.5989239976852
585,201920,angry_cat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,53124.1,0.007413113134057914,0.1411764705882353,85.0,2019,7.127785694251762,7.047496269704449
586,201920,fast_duck,0.0,7600.0,0.0,29987.903225806,0.0,0.0,0.0,8806.451612903,0,0,0,0,0,1,0,0,0,0,0,0,0,388399.3,0.004221263581944311,0.010101010101010102,99.0,2019,20.827622500864447,20.565553531718653
587,201920,gold_plane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,36142.6,0.029122848761997864,0.043010752688172046,93.0,2019,23.61406484314908,23.604903930171297
588,201920,gracious_road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.4,0,0,0,0,0,1,0,0,0,0,0,0,0,11907.5,0.018523524234997684,0.056179775280898875,89.0,2019,43.665748477850094,42.9286443530257
589,201920,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,15070.1,0.04931120469225059,0.06976744186046512,86.0,2019,37.37074073828309,37.85376597843195
590,201920,ideal_mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8558.98,0,0,0,0,0,1,0,0,0,0,0,0,0,7546.9,0.013647315633512727,0.08196721311475409,61.0,2019,15.779631371821544,15.825356158880565
591,201920,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,83468.1,0.008514635335159447,0.020833333333333332,96.0,2019,19.429135202550434,19.265671274224168
592,201920,moistured_bird,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,4370.07,0,0,0,0,0,1,0,0,0,0,0,0,0,22379.4,0.0059390461686897825,0.09195402298850575,87.0,2019,25.211904698070548,25.057196365992205
593,201920,precious_liquid,0.0,16321.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,20293.0,0.014769553762138664,0.15476190476190477,84.0,2019,36.94479869905879,36.8967308186582
594,201920,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1233.3,0.015325932136705028,0.07894736842105263,38.0,2019,24.854617692370066,24.670292196023606
595,201920,silver_coin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.43,0,0,0,0,0,1,0,0,0,0,0,0,0,21650.3,0.008408461475050128,0.07777777777777778,90.0,2019,28.28950638097394,28.056544593634218
596,201920,viable_line,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,125719.5,0.0019732397353016836,0.02040816326530612,98.0,2019,20.579168704934396,20.191480554889498
597,201920,visitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20722.32,0,0,0,0,0,1,0,0,0,0,0,0,0,174870.1,0.0029392404408813745,0.041666666666666664,96.0,2019,22.026862797013326,21.5989239976852
598,201921,angry_cat,0.0,0.0,702.0,0.0,0.0,0.0,0.0,4443.692307692,0,0,0,0,0,1,0,0,0,0,0,0,0,52496.2,0.0024222503590338646,0.1411764705882353,85.0,2019,7.163625176679455,7.047496269704449
599,201921,fast_duck,0.0,15058.0,0.0,40537.903225806,0.0,0.0,0.0,8806.451612903,0,0,0,0,0,1,0,0,0,0,0,0,0,425563.8,0.009507173149365344,0.010101010101010102,99.0,2019,20.717062870479115,20.565553531718653
600,201921,gold_plane,0.0,0.0,5789.75,0.0,0.0,0.0,10420.121991,16112.949998,0,0,0,0,0,1,0,0,0,0,0,0,0,38442.8,0.06987408491551703,0.043010752688172046,93.0,2019,22.62289687535767,23.604903930171297
601,201921,gracious_road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.37,0,0,0,0,0,1,0,0,0,0,0,0,0,12649.9,0.025118411933618558,0.056179775280898875,89.0,2019,43.372342864370474,42.9286443530257
602,201921,heavy_feather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,15309.6,0.049286765635836984,0.06976744186046512,86.0,2019,37.371701416104926,37.85376597843195
603,201921,ideal_mouse,0.0,9100.0,0.0,0.0,0.0,0.0,0.0,17914.78,0,0,0,0,0,1,0,0,0,0,0,0,0,8355.2,0.03589958973777882,0.08196721311475409,61.0,2019,15.423640367675219,15.825356158880565
604,201921,lully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7597.18,0,0,0,0,0,1,0,0,0,0,0,0,0,84350.0,0.005806675246649928,0.020833333333333332,96.0,2019,19.482200355660936,19.265671274224168
605,201921,moistured_bird,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,6696.71,0,0,0,0,0,1,0,0,0,0,0,0,0,23897.1,0.021090908850887692,0.09195402298850575,87.0,2019,24.82761506626327,25.057196365992205
606,201921,precious_liquid,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,26171.2,0.01811076844407248,0.15476190476190477,84.0,2019,36.81950770312404,36.8967308186582
607,201921,red_ballon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1199.2,0.009734756548736874,0.07894736842105263,38.0,2019,24.995747164776517,24.670292196023606
608,201921,silver_coin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1825.27,0,0,0,0,0,1,0,0,0,0,0,0,0,22068.4,0.009439663164094293,0.07777777777777778,90.0,2019,28.260086820974788,28.056544593634218
609,201921,viable_line,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,141273.0,0.010444971533900813,0.02040816326530612,98.0,2019,20.404482809878747,20.191480554889498
610,201921,visitor,0.0,0.0,12593.666666667,0.0,0.0,0.0,20252.362012,28549.179999,0,0,0,0,0,1,0,0,0,0,0,0,0,162330.7,0.0076840586981963685,0.041666666666666664,96.0,2019,21.92204124050472,21.5989239976852
611,201922,angry_cat,0.0,0.0,1765.0,0.0,0.0,0.0,0.0,7776.461538462,0,0,0,0,0,1,0,0,0,0,0,0,0,53865.2,0.0030256593947849304,0.1411764705882353,85.0,2019,7.159292084685474,7.047496269704449
612,201922,fast_duck,0.0,25558.0,0.0,25147.311827957,0.0,568583.81,0.0,8956.989247312,0,0,0,0,0,1,0,0,0,0,0,0,0,511787.6,0.007613287016989197,0.010101010101010102,99.0,2019,20.756675230114993,20.565553531718653
